"Mun";"entrada/marco/201906.zip";"entrada/abril/201906.zip";"Diff";"Percent"
"SARANDI - RS";1628054,12;1617416,48;-10637,64;-0,65
"SANTA CRUZ DO SUL - RS";10888976,69;10864836,69;-24140,00;-0,22
"FAZENDA RIO GRANDE - PR";5057376,42;5045856,42;-11520,00;-0,23
"PRIMAVERA DO LESTE - MT";4359664,29;4356984,29;-2680,00;-0,06
"PARAISOPOLIS - MG";1580759,98;1574948,58;-5811,40;-0,37
"SAO JORGE D'OESTE - PR";964700,84;963270,84;-1430,00;-0,15
"DIOGO DE VASCONCELOS - MG";689717,79;684367,79;-5350,00;-0,78
"FLORINIA - SP";621728,10;616628,10;-5100,00;-0,82
"UBA - MG";5285963,79;4704167,01;-581796,78;-11,01
"POSSE - GO";2424069,53;2421869,53;-2200,00;-0,09
"CASA BRANCA - SP";1895167,61;1894037,61;-1130,00;-0,06
"MARACAI - SP";1190203,96;1188773,96;-1430,00;-0,12
"TUPA - SP";3516092,39;3448730,95;-67361,44;-1,92
"MACAIBA - RN";5764704,05;5763054,05;-1650,00;-0,03
"SARANDI - PR";4519030,35;4298579,80;-220450,55;-4,88
"ARIQUEMES - RO";7101904,37;7073334,37;-28570,00;-0,40
"SENHORA DOS REMEDIOS - MG";921655,10;919675,10;-1980,00;-0,21
"BRAGANCA PAULISTA - SP";9775295,76;9595295,76;-180000,00;-1,84
"SAO MIGUEL DO IGUACU - PR";5346885,11;5342285,11;-4600,00;-0,09
"CERES - GO";3464012,45;3461882,45;-2130,00;-0,06
"PRADO - BA";3659779,56;3657499,56;-2280,00;-0,06
"CARAPICUIBA - SP";7471357,92;7386827,92;-84530,00;-1,13
"FLORES DA CUNHA - RS";1813039,20;1809819,20;-3220,00;-0,18
"GUARUJA - SP";13602782,36;13559492,36;-43290,00;-0,32
"BAMBUI - MG";1875752,58;1855072,53;-20680,05;-1,10
"PASSO FUNDO - RS";10324673,47;8001083,77;-2323589,70;-22,51
"AMERICANA - SP";8054082,01;8051602,01;-2480,00;-0,03
"ITUMBIARA - GO";6514528,26;6513148,26;-1380,00;-0,02
"GARCA - SP";3167136,26;3125637,43;-41498,83;-1,31
"JOAO PESSOA - PB";93979374,64;66784542,07;-27194832,57;-28,94
"FRAIBURGO - SC";2296115,60;2288845,60;-7270,00;-0,32
"VACARIA - RS";4739988,38;4724248,38;-15740,00;-0,33
"SANTO CRISTO - RS";1155349,05;1131566,76;-23782,29;-2,06
"FERNANDOPOLIS - SP";4387320,89;3956002,79;-431318,10;-9,83
"PLANALTO - PR";1404055,29;1397525,29;-6530,00;-0,47
"VARZEA DA PALMA - MG";2646763,21;2636633,21;-10130,00;-0,38
"SANTA TEREZINHA DE GOIAS - GO";1014816,84;1011666,84;-3150,00;-0,31
"CAMBUI - MG";1883122,24;1874791,85;-8330,39;-0,44
"CARDOSO - SP";993684,69;992274,69;-1410,00;-0,14
"CARPINA - PE";5207710,30;5202630,30;-5080,00;-0,10
"AGUAS LINDAS DE GOIAS - GO";8692247,14;8664037,14;-28210,00;-0,32
"NOVA PALMA - RS";683786,74;682256,74;-1530,00;-0,22
"CRUZ ALTA - RS";4397849,93;3761260,24;-636589,69;-14,48
"ROLANTE - RS";1930852,86;1918732,92;-12119,94;-0,63
"CARIACICA - ES";11572536,56;11559656,56;-12880,00;-0,11
"ALECRIM - RS";652154,91;650154,91;-2000,00;-0,31
"SAO LUIS - MA";127464707,22;90391414,34;-37073292,88;-29,09
"ALTO GARCAS - MT";860425,50;852105,50;-8320,00;-0,97
"MARTINHO CAMPOS - MG";1242467,29;1240127,29;-2340,00;-0,19
"BARRO PRETO - BA";1082171,12;1079191,12;-2980,00;-0,28
"MOGI GUACU - SP";8466848,55;8442528,55;-24320,00;-0,29
"ROSARIO OESTE - MT";1418582,87;1412602,87;-5980,00;-0,42
"COCALZINHO DE GOIAS - GO";1726913,12;1722383,12;-4530,00;-0,26
"NILOPOLIS - RJ";9576370,92;9566480,92;-9890,00;-0,10
"IRAI - RS";1537415,36;1535795,36;-1620,00;-0,11
"CAMPO NOVO - RS";650697,12;649427,12;-1270,00;-0,20
"CACHOEIRO DE ITAPEMIRIM - ES";10729939,07;9447905,55;-1282033,52;-11,95
"ESPIRITO SANTO DO PINHAL - SP";2668202,21;2663142,21;-5060,00;-0,19
"GUATAMBU - SC";617002,34;611672,34;-5330,00;-0,86
"PANORAMA - SP";1211727,61;1203957,61;-7770,00;-0,64
"PALMITINHO - RS";1111780,38;1101837,90;-9942,48;-0,89
"NAO-ME-TOQUE - RS";1351422,79;1341896,44;-9526,35;-0,70
"CAIEIRAS - SP";3895694,70;3874054,70;-21640,00;-0,56
"ALEGRETE - RS";4789430,94;4545244,91;-244186,03;-5,10
"SAO FRANCISCO - MG";3868245,81;3866215,81;-2030,00;-0,05
"SOROCABA - SP";20205490,82;19935674,06;-269816,76;-1,34
"ITAPURANGA - GO";1974075,77;1972415,77;-1660,00;-0,08
"PORTO GRANDE - AP";1857804,76;1852434,76;-5370,00;-0,29
"SILVA JARDIM - RJ";4133514,80;4126694,80;-6820,00;-0,16
"ERVAL SECO - RS";689356,13;687436,13;-1920,00;-0,28
"FEIRA DE SANTANA - BA";31521477,55;31342856,33;-178621,22;-0,57
"APIAI - SP";2271370,48;2264100,48;-7270,00;-0,32
"AREIAS - SP";686434,45;684324,45;-2110,00;-0,31
"TERESINA DE GOIAS - GO";630597,56;626487,56;-4110,00;-0,65
"VARGEM GRANDE DO SUL - SP";2395745,36;2391855,36;-3890,00;-0,16
"JOAQUIM GOMES - AL";2734046,89;2725036,89;-9010,00;-0,33
"BASTOS - SP";1582834,90;1580614,90;-2220,00;-0,14
"PALMITAL - PR";1321393,85;1315903,85;-5490,00;-0,42
"VARZEA PAULISTA - SP";5010910,96;4997520,96;-13390,00;-0,27
"ITABORAI - RJ";13214862,53;13211502,53;-3360,00;-0,03
"BARAO DE COTEGIPE - RS";626749,04;625309,04;-1440,00;-0,23
"VITORIA DO JARI - AP";1687784,17;1676364,17;-11420,00;-0,68
"BOA ESPERANCA DO IGUACU - PR";677528,61;674168,61;-3360,00;-0,50
"ITAGUARI - GO";691540,55;689030,55;-2510,00;-0,36
"BENTO GONCALVES - RS";7664766,73;7659636,73;-5130,00;-0,07
"UNIAO DA VITORIA - PR";3303599,42;3297189,42;-6410,00;-0,19
"IJUI - RS";5806149,10;4783456,77;-1022692,33;-17,61
"TANGARA DA SERRA - MT";5812787,09;5804797,09;-7990,00;-0,14
"BEBEDOURO - SP";4296442,14;4286522,14;-9920,00;-0,23
"JAGUARI - RS";1206890,74;1202820,74;-4070,00;-0,34
"CACOAL - RO";4466193,59;4464223,59;-1970,00;-0,04
"CACERES - MT";5174502,78;4147790,78;-1026712,00;-19,84
"PRACUUBA - AP";548652,62;546882,62;-1770,00;-0,32
"MATA - RS";623423,46;621993,46;-1430,00;-0,23
"MAUA - SP";14272716,57;14187926,57;-84790,00;-0,59
"CARUARU - PE";20612907,18;20501891,09;-111016,09;-0,54
"IPIAU - BA";3934792,96;3930652,96;-4140,00;-0,11
"PARINTINS - AM";8064135,91;8026005,91;-38130,00;-0,47
"MONTES CLAROS - MG";30487366,42;30471216,42;-16150,00;-0,05
"SANTO ANTONIO DE POSSE - SP";1560450,91;1553330,91;-7120,00;-0,46
"FLOR DA SERRA DO SUL - PR";699397,25;697727,25;-1670,00;-0,24
"ILHEUS - BA";15618245,63;15499663,80;-118581,83;-0,76
"IMPERATRIZ - MA";29458717,56;29444387,56;-14330,00;-0,05
"BOA VISTA - RR";63804578,80;52430108,02;-11374470,78;-17,83
"ARENAPOLIS - MT";862133,17;857123,17;-5010,00;-0,58
"BIGUACU - SC";4905796,93;4900396,93;-5400,00;-0,11
"MACAJUBA - BA";1426949,80;1421999,80;-4950,00;-0,35
"ITABUNA - BA";23138983,92;23134533,92;-4450,00;-0,02
"BELFORD ROXO - RJ";17360587,57;17338447,57;-22140,00;-0,13
"ARATUIPE - BA";1013261,63;1006301,63;-6960,00;-0,69
"PALMEIRANDIA - MA";2549458,97;2546968,97;-2490,00;-0,10
"PALHOCA - SC";7372742,52;7333502,52;-39240,00;-0,53
"AGUAS DE SANTA BARBARA - SP";698362,46;692492,46;-5870,00;-0,84
"ANGRA DOS REIS - RJ";23383527,44;23364367,44;-19160,00;-0,08
"TUMIRITINGA - MG";953031,37;950881,37;-2150,00;-0,23
"UNIAO DOS PALMARES - AL";6454134,48;6448964,48;-5170,00;-0,08
"BAGE - RS";6354475,36;5789199,87;-565275,49;-8,90
"AMERICO DE CAMPOS - SP";749643,11;747153,11;-2490,00;-0,33
"MONTE ALTO - SP";2911804,66;2901964,66;-9840,00;-0,34
"BARRA DO BUGRES - MT";2439606,34;2436736,34;-2870,00;-0,12
"ASCURRA - SC";735393,31;728983,31;-6410,00;-0,87
"PENAPOLIS - SP";4191320,49;4179860,49;-11460,00;-0,27
"PARAIBANO - MA";2426725,13;2417155,13;-9570,00;-0,39
"VILA VELHA - ES";14459154,16;14271995,94;-187158,22;-1,29
"CIANORTE - PR";6591643,17;6590473,17;-1170,00;-0,02
"MOMBUCA - SP";634008,82;632148,82;-1860,00;-0,29
"COARI - AM";11891095,75;11887525,75;-3570,00;-0,03
"ARROIO DO MEIO - RS";2390179,11;2367940,77;-22238,34;-0,93
"RIO PARDO - RS";2827740,85;2819090,85;-8650,00;-0,31
"BRASILIA DE MINAS - MG";3873955,05;3868535,05;-5420,00;-0,14
"ESPLANADA - BA";9928664,99;9907915,57;-20749,42;-0,21
"JULIO DE CASTILHOS - RS";1490341,47;1469503,70;-20837,77;-1,40
"CURURUPU - MA";3890053,41;3887953,41;-2100,00;-0,05
"UNIAO - PI";4130647,72;4124627,72;-6020,00;-0,15
"CHAVANTES - SP";855595,99;850548,73;-5047,26;-0,59
"CAMPO ALEGRE DE GOIAS - GO";809459,28;802939,28;-6520,00;-0,81
"IPE - RS";635473,81;634063,81;-1410,00;-0,22
"VITORIA DA CONQUISTA - BA";25301700,49;24502555,64;-799144,85;-3,16
"SANTO ANTONIO DA PATRULHA - RS";2274262,40;2235321,93;-38940,47;-1,71
"PARAIBUNA - SP";1389673,35;1387053,35;-2620,00;-0,19
"NISIA FLORESTA - RN";3501539,69;3492199,69;-9340,00;-0,27
"JABORANDI - BA";1326721,61;1320931,61;-5790,00;-0,44
"CONCORDIA - SC";5450867,22;5440907,22;-9960,00;-0,18
"REGENTE FEIJO - SP";1526030,24;1521160,24;-4870,00;-0,32
"POMBAL - PB";3701821,63;3691261,63;-10560,00;-0,29
"ABRE CAMPO - MG";1312359,19;1299879,20;-12479,99;-0,95
"ARCOS - MG";2668567,20;2647601,02;-20966,18;-0,79
"PORTO VELHO - RO";53803794,17;29581655,34;-24222138,83;-45,02
"GOIAS - GO";2528437,31;2526057,31;-2380,00;-0,09
"SAO JOSE DO NORTE - RS";1918028,04;1911928,04;-6100,00;-0,32
"SAO VICENTE - SP";12956239,80;12908889,80;-47350,00;-0,37
"CUNHA PORA - SC";941145,05;935953,89;-5191,16;-0,55
"LUZIANIA - GO";10093740,35;10091090,35;-2650,00;-0,03
"GUARATINGUETA - SP";6816875,47;6808825,47;-8050,00;-0,12
"DIRCE REIS - SP";575767,01;573397,01;-2370,00;-0,41
"CONCEICAO DA APARECIDA - MG";993272,52;989972,52;-3300,00;-0,33
"ABELARDO LUZ - SC";1882634,71;1880574,71;-2060,00;-0,11
"ITAARA - RS";636427,77;633607,77;-2820,00;-0,44
"ITAPURA - SP";632511,42;628331,42;-4180,00;-0,66
"CANINDE - CE";8279813,10;8275163,10;-4650,00;-0,06
"SALTO DO LONTRA - PR";1631204,96;1629834,96;-1370,00;-0,08
"MARCOLANDIA - PI";1148228,51;1135238,51;-12990,00;-1,13
"FLORIANOPOLIS - SC";73039797,65;24497159,76;-48542637,89;-66,46
"VIGIA - PA";3926717,97;3916477,97;-10240,00;-0,26
"TRES PASSOS - RS";2286489,19;2129611,76;-156877,43;-6,86
"CARLOS CHAGAS - MG";1722594,65;1717644,65;-4950,00;-0,29
"BOM JESUS - RS";1051969,38;1050159,38;-1810,00;-0,17
"HORTOLANDIA - SP";8911265,58;8906385,58;-4880,00;-0,05
"POMBOS - PE";2363346,25;2353736,25;-9610,00;-0,41
"PATROCINIO - MG";6733856,72;6733086,72;-770,00;-0,01
"FRANCO DA ROCHA - SP";7625039,96;7593309,96;-31730,00;-0,42
"SOBRADINHO - BA";2952694,19;2949464,19;-3230,00;-0,11
"PIMENTEIRAS - PI";1535927,20;1526387,20;-9540,00;-0,62
"PONTA GROSSA - PR";12822428,60;11420865,50;-1401563,10;-10,93
"ITACOATIARA - AM";7155106,00;7152456,00;-2650,00;-0,04
"LIMOEIRO - PE";4830486,48;4778761,77;-51724,71;-1,07
"CRUZILIA - MG";1483845,08;1474875,08;-8970,00;-0,60
"CARAGUATATUBA - SP";17008075,35;16988135,35;-19940,00;-0,12
"SEBERI - RS";949011,90;923725,27;-25286,63;-2,66
"SAO JOSE DO RIO CLARO - MT";2184543,85;2181693,85;-2850,00;-0,13
"SAO BERNARDO DO CAMPO - SP";36878591,56;36845911,56;-32680,00;-0,09
"CAPIM GROSSO - BA";3472351,58;3462521,58;-9830,00;-0,28
"SAO DOMINGOS - SC";747203,11;745733,11;-1470,00;-0,20
"LAGUNA - SC";3136061,97;3129771,97;-6290,00;-0,20
"TRINDADE DO SUL - RS";1174970,25;1170080,25;-4890,00;-0,42
"TUPANCIRETA - RS";1725816,71;1702975,36;-22841,35;-1,32
"IBIRACATU - MG";750292,97;746962,97;-3330,00;-0,44
"SANDOVALINA - SP";631441,97;628401,97;-3040,00;-0,48
"CAREIRO DA VARZEA - AM";2388459,79;2381059,79;-7400,00;-0,31
"EUCLIDES DA CUNHA - BA";5852787,51;5844387,51;-8400,00;-0,14
"SANTANA DO LIVRAMENTO - RS";5503549,53;5491219,53;-12330,00;-0,22
"ARACAJU - SE";82623957,55;43537298,37;-39086659,18;-47,31
"FAZENDA NOVA - GO";727678,53;725658,53;-2020,00;-0,28
"SAO JOSE DE PRINCESA - PB";718129,68;715369,68;-2760,00;-0,38
"ITARIRI - SP";1458675,25;1455695,25;-2980,00;-0,20
"LUCIARA - MT";530008,71;528098,71;-1910,00;-0,36
"GUAPO - GO";1715457,75;1708917,75;-6540,00;-0,38
"ITAPEVI - SP";7508688,58;7483258,58;-25430,00;-0,34
"JULIO BORGES - PI";895809,52;890079,52;-5730,00;-0,64
"MATOES - MA";4486780,45;4484700,45;-2080,00;-0,05
"APARECIDA DE GOIANIA - GO";31358762,20;31328772,20;-29990,00;-0,10
"CAPITAO GERVASIO OLIVEIRA - PI";754552,28;751492,28;-3060,00;-0,41
"ANAPOLIS - GO";21709964,61;21549746,73;-160217,88;-0,74
"ARARICA - RS";1393370,32;1389380,32;-3990,00;-0,29
"ANDRADINA - SP";3067963,38;2974356,91;-93606,47;-3,05
"LAGOA DO MATO - MA";1513758,41;1508988,41;-4770,00;-0,32
"SAO JOSE DO HERVAL - RS";598663,34;597576,13;-1087,21;-0,18
"TANGARA - RN";1789488,83;1784008,83;-5480,00;-0,31
"CASCAVEL - CE";7114425,72;7110685,72;-3740,00;-0,05
"ROLADOR - RS";582698,34;581358,34;-1340,00;-0,23
"LINHARES - ES";19646864,19;19637524,19;-9340,00;-0,05
"CAMPO NOVO DO PARECIS - MT";2595301,01;2593171,01;-2130,00;-0,08
"RIO BONITO DO IGUACU - PR";1128135,68;1126195,68;-1940,00;-0,17
"CANDELARIA - RS";2472496,75;2468066,75;-4430,00;-0,18
"MUITOS CAPOES - RS";596023,59;594003,59;-2020,00;-0,34
"CRUZ DAS ALMAS - BA";5817021,75;5811111,75;-5910,00;-0,10
"JAPI - RN";844768,02;841158,02;-3610,00;-0,43
"JUIZ DE FORA - MG";41184697,97;41174407,97;-10290,00;-0,02
"NOVO ORIENTE DO PIAUI - PI";783090,58;779800,58;-3290,00;-0,42
"SANTA MARIA DO OESTE - PR";1081671,54;1074581,54;-7090,00;-0,66
"MONTE SANTO DE MINAS - MG";1696770,94;1689530,94;-7240,00;-0,43
"BARRETOS - SP";9472885,67;9462825,67;-10060,00;-0,11
"SAO VALENTIM - RS";720937,33;719517,33;-1420,00;-0,20
"SAO BENTO DO UNA - PE";4222218,32;4219778,32;-2440,00;-0,06
"BETANIA DO PIAUI - PI";941758,02;934588,02;-7170,00;-0,76
"NONOAI - RS";950639,25;931641,25;-18998,00;-2,00
"RIBEIRAO DAS NEVES - MG";12282862,94;12275092,94;-7770,00;-0,06
"BOM PRINCIPIO - RS";1400738,62;1398628,62;-2110,00;-0,15
"CANDIDO GODOI - RS";722454,37;718964,45;-3489,92;-0,48
"TUPI PAULISTA - SP";1261679,68;1257219,68;-4460,00;-0,35
"MACURURE - BA";987075,14;982975,14;-4100,00;-0,42
"CARATINGA - MG";6113731,68;6105491,68;-8240,00;-0,13
"SAO DOMINGOS - GO";976777,03;975057,03;-1720,00;-0,18
"ALEXANDRIA - RN";3114317,76;3109577,76;-4740,00;-0,15
"SAO MIGUEL DE TAIPU - PB";907715,18;902875,18;-4840,00;-0,53
"SENADOR CANEDO - GO";7811376,82;7792346,82;-19030,00;-0,24
"PITANGUI - MG";1795920,07;1779519,47;-16400,60;-0,91
"DUAS BARRAS - RJ";1633316,13;1631486,13;-1830,00;-0,11
"GLORIA - BA";2017698,89;2015868,89;-1830,00;-0,09
"MURIAE - MG";5584899,18;5388493,98;-196405,20;-3,52
"MONTE ALEGRE DO PIAUI - PI";1723867,29;1719627,29;-4240,00;-0,25
"SANTO ANGELO - RS";4112061,01;3779012,27;-333048,74;-8,10
"CONCEICAO DO COITE - BA";4766612,52;4641752,29;-124860,23;-2,62
"MINAS NOVAS - MG";2150515,00;2148955,00;-1560,00;-0,07
"SAO JOSE DO RIO PARDO - SP";3539717,97;3534347,97;-5370,00;-0,15
"FRANCA - SP";10955453,50;9913778,61;-1041674,89;-9,51
"JEQUIE - BA";13494586,85;13054522,34;-440064,51;-3,26
"TRES RIOS - RJ";6414433,90;6412563,90;-1870,00;-0,03
"ESPERA FELIZ - MG";1944797,15;1921942,75;-22854,40;-1,18
"MATO QUEIMADO - RS";586351,83;585071,83;-1280,00;-0,22
"COLATINA - ES";9991216,73;9934474,51;-56742,22;-0,57
"MONTES ALTOS - MA";1330066,30;1325686,30;-4380,00;-0,33
"REBOUCAS - PR";1414143,46;1393282,88;-20860,58;-1,48
"RIBEIRAO DO PINHAL - PR";1062304,46;1060434,46;-1870,00;-0,18
"VIDEIRA - SC";3298995,93;3294945,93;-4050,00;-0,12
"RONDON - PR";971188,23;967158,23;-4030,00;-0,41
"RINOPOLIS - SP";732639,57;728449,57;-4190,00;-0,57
"ACEGUA - RS";670670,75;668442,46;-2228,29;-0,33
"CAMACARI - BA";16026600,33;15990150,33;-36450,00;-0,23
"VALINHOS - SP";5015344,71;5004254,71;-11090,00;-0,22
"SAO LOURENCO DA MATA - PE";6631631,45;6626611,45;-5020,00;-0,08
"VARZELANDIA - MG";1913574,27;1909384,27;-4190,00;-0,22
"NOVA SERRANA - MG";5217581,42;5200471,42;-17110,00;-0,33
"PEDREIRA - SP";2466754,75;2463764,75;-2990,00;-0,12
"BUENO BRANDAO - MG";967941,48;959812,76;-8128,72;-0,84
"SANTO ANTONIO DE JESUS - BA";7523597,00;7408995,02;-114601,98;-1,52
"VISCONDE DO RIO BRANCO - MG";2731778,99;2628038,00;-103740,99;-3,80
"VALENCA - BA";7210835,90;7050166,14;-160669,76;-2,23
"PASSO DE TORRES - SC";733133,74;731163,74;-1970,00;-0,27
"UBAI - MG";1246471,36;1238941,36;-7530,00;-0,60
"SAPUCAIA DO SUL - RS";7825269,66;7810319,66;-14950,00;-0,19
"CURITIBA - PR";224502018,11;108678617,46;-115823400,65;-51,59
"SAO RAIMUNDO DO DOCA BEZERRA - MA";959191,49;956901,49;-2290,00;-0,24
"SANTA ISABEL DO RIO NEGRO - AM";1691234,23;1686664,23;-4570,00;-0,27
"CASCA - RS";658802,96;654222,96;-4580,00;-0,70
"JANDIRA - SP";5044916,97;5037016,97;-7900,00;-0,16
"AIMORES - MG";1891901,99;1887781,99;-4120,00;-0,22
"BARRA DO CHOCA - BA";3798743,59;3788663,59;-10080,00;-0,27
"JOAO PINHEIRO - MG";3471585,37;3468695,37;-2890,00;-0,08
"GUACUI - ES";2646561,77;2596058,17;-50503,60;-1,91
"JUVENILIA - MG";757990,05;756690,05;-1300,00;-0,17
"AUTAZES - AM";3637611,26;3617631,26;-19980,00;-0,55
"ITAREMA - CE";4668626,46;4666386,46;-2240,00;-0,05
"SANTANA - AP";6326347,63;6290847,63;-35500,00;-0,56
"VARGEM GRANDE PAULISTA - SP";2702789,20;2695999,20;-6790,00;-0,25
"NHAMUNDA - AM";1994243,22;1989553,22;-4690,00;-0,24
"SANTA ISABEL - SP";3526160,10;3507840,10;-18320,00;-0,52
"VERANOPOLIS - RS";1970434,09;1897434,09;-73000,00;-3,70
"ASSIS BRASIL - AC";929392,74;925182,74;-4210,00;-0,45
"ARACATUBA - SP";11297060,28;9782313,04;-1514747,24;-13,41
"CUTIAS - AP";590864,97;586604,97;-4260,00;-0,72
"POA - SP";4692249,63;4683729,63;-8520,00;-0,18
"CRATO - CE";12024588,35;11950338,35;-74250,00;-0,62
"CHAPADA GAUCHA - MG";1124052,10;1119262,10;-4790,00;-0,43
"MONTE CASTELO - SP";727138,19;723178,19;-3960,00;-0,54
"BAURU - SP";10444891,61;10331131,61;-113760,00;-1,09
"DIVINOLANDIA - SP";1018380,00;892869,04;-125510,96;-12,32
"CONSELHEIRO PENA - MG";1782734,09;1780724,09;-2010,00;-0,11
"MARACACUME - MA";2739654,39;2730084,39;-9570,00;-0,35
"SANTA BARBARA D'OESTE - SP";7795501,83;7792491,83;-3010,00;-0,04
"ITABIRITO - MG";25655896,33;25636676,33;-19220,00;-0,07
"PINDAMONHANGABA - SP";8479344,49;8475314,49;-4030,00;-0,05
"CARANGOLA - MG";2606312,06;2202146,73;-404165,33;-15,51
"JARDIM DO MULATO - PI";738840,52;733650,52;-5190,00;-0,70
"ITAPIRA - SP";4119358,52;4109018,52;-10340,00;-0,25
"IPOJUCA - PE";8331689,84;8324889,84;-6800,00;-0,08
"ARAGOIANIA - GO";812316,99;809166,99;-3150,00;-0,39
"CACHOEIRINHA - RS";5229481,04;5224081,04;-5400,00;-0,10
"ARRAIAL DO CABO - RJ";9234223,71;9230593,71;-3630,00;-0,04
"LOUVEIRA - SP";2381224,04;2379344,04;-1880,00;-0,08
"CANOAS - RS";22219112,17;22197092,17;-22020,00;-0,10
"SAO SEBASTIAO DO UATUMA - AM";1500691,76;1495381,76;-5310,00;-0,35
"PIRAPORA - MG";4729124,45;4722754,45;-6370,00;-0,13
"NOVA GRANADA - SP";1370923,08;1352032,08;-18891,00;-1,38
"ARAPONGAS - PR";5755815,71;5657798,08;-98017,63;-1,70
"MEDINA - MG";1809687,43;1806027,43;-3660,00;-0,20
"JOSE DE FREITAS - PI";3842275,50;3833615,50;-8660,00;-0,23
"RANCHARIA - SP";1992151,94;1982911,94;-9240,00;-0,46
"JOINVILLE - SC";25333827,49;25329297,49;-4530,00;-0,02
"TERESINA - PI";120833985,58;95191760,21;-25642225,37;-21,22
"OLIVEIRA - MG";2821119,95;2798539,95;-22580,00;-0,80
"NORMANDIA - RR";1168228,50;1163858,50;-4370,00;-0,37
"FRANCISCO SA - MG";2272355,39;2268575,39;-3780,00;-0,17
"CAMPO GRANDE - MS";76031329,44;56644889,06;-19386440,38;-25,50
