"Mun";"entrada/marco/201608.zip";"entrada/abril/201608.zip";"Diff";"Percent"
"ITAPORANGA D'AJUDA - SE";3918096,41;3919916,41;1820,00;0,05
"BRAGANCA PAULISTA - SP";7671845,88;7350026,99;-321818,89;-4,19
"CAMPOS DOS GOYTACAZES - RJ";63919050,83;63499111,84;-419938,99;-0,66
"JAPOATA - SE";1419541,91;1416671,91;-2870,00;-0,20
"SAO JOSE DE MIPIBU - RN";3440174,96;3434234,96;-5940,00;-0,17
"BAMBUI - MG";1712856,11;1692176,06;-20680,05;-1,21
"PASSO FUNDO - RS";8216770,62;7730740,40;-486030,22;-5,92
"PRESIDENTE DUTRA - MA";3553828,00;3551628,00;-2200,00;-0,06
"PORTO FELIZ - SP";2677386,37;2669886,37;-7500,00;-0,28
"GARCA - SP";2915067,59;2891007,60;-24059,99;-0,83
"PAU DOS FERROS - RN";2539147,50;2538107,50;-1040,00;-0,04
"JOAO PESSOA - PB";102842295,40;66027727,12;-36814568,28;-35,80
"GUARACIAMA - MG";558126,31;552626,31;-5500,00;-0,99
"SANTO CRISTO - RS";927688,49;904072,21;-23616,28;-2,55
"SAO JOSE DA LAPA - MG";1388131,36;1373151,36;-14980,00;-1,08
"FERNANDOPOLIS - SP";3340984,35;3071743,00;-269241,35;-8,06
"OLINDA NOVA DO MARANHAO - MA";1751953,75;1744853,75;-7100,00;-0,41
"FORMIGA - MG";3146486,99;2979940,49;-166546,50;-5,29
"CARPINA - PE";4367923,70;4261772,54;-106151,16;-2,43
"AIURUOCA - MG";571619,36;555300,09;-16319,27;-2,85
"AREIA BRANCA - SE";1824356,26;1820906,26;-3450,00;-0,19
"ITATIBA - SP";4654562,05;4647842,05;-6720,00;-0,14
"CRUZ ALTA - RS";3698244,06;3226617,90;-471626,16;-12,75
"PALMITOS - SC";1089642,05;1076642,05;-13000,00;-1,19
"ITATINGA - SP";1102927,26;1095697,26;-7230,00;-0,66
"CAMPO ALEGRE DE LOURDES - BA";2504316,88;2500106,88;-4210,00;-0,17
"CARIACICA - ES";8796140,99;8623032,11;-173108,88;-1,97
"OLIMPIA - SP";2867734,53;2861254,53;-6480,00;-0,23
"QUISSAMA - RJ";5805073,82;5803963,82;-1110,00;-0,02
"SAO LUIS - MA";110314440,89;72963842,93;-37350597,96;-33,86
"RAFAEL JAMBEIRO - BA";2314624,74;2308564,74;-6060,00;-0,26
"ESPIGAO D'OESTE - RO";1741636,88;1710156,88;-31480,00;-1,81
"SANTA BARBARA DO SUL - RS";575730,15;559693,61;-16036,54;-2,79
"GUAJARA-MIRIM - RO";2356747,39;2322557,39;-34190,00;-1,45
"IRECE - BA";5483688,10;5480558,10;-3130,00;-0,06
"NILOPOLIS - RJ";7750172,53;7745652,53;-4520,00;-0,06
"IRAI - RS";591174,74;581439,02;-9735,72;-1,65
"CACHOEIRO DE ITAPEMIRIM - ES";9839011,65;9213739,92;-625271,73;-6,36
"PRATA - PB";897012,71;895672,71;-1340,00;-0,15
"BOCAIUVA - MG";2386691,12;2375521,12;-11170,00;-0,47
"POJUCA - BA";3201780,03;3181861,49;-19918,54;-0,62
"PALMARES DO SUL - RS";969628,88;962128,88;-7500,00;-0,77
"NAO-ME-TOQUE - RS";1111457,42;1108402,19;-3055,23;-0,27
"CLEVELANDIA - PR";1244948,39;1239199,40;-5748,99;-0,46
"ALEGRETE - RS";5735844,18;5515415,33;-220428,85;-3,84
"FLORES - PE";1944894,17;1938224,17;-6670,00;-0,34
"SOROCABA - SP";17494420,88;17203826,74;-290594,14;-1,66
"SAO JOAO - PR";942025,35;935525,35;-6500,00;-0,69
"ITAPUA DO OESTE - RO";662161,05;658521,05;-3640,00;-0,55
"PIMENTEIRAS DO OESTE - RO";398152,63;394862,63;-3290,00;-0,83
"NINA RODRIGUES - MA";1475229,77;1471419,77;-3810,00;-0,26
"ERVAL SECO - RS";573726,15;567226,15;-6500,00;-1,13
"FEIRA DE SANTANA - BA";22625888,09;22232740,91;-393147,18;-1,74
"ARACOIABA - CE";3515807,41;3511487,41;-4320,00;-0,12
"ALTO PARAISO - RO";1515421,33;1498371,33;-17050,00;-1,13
"ITAPERUCU - PR";1633516,54;1626016,54;-7500,00;-0,46
"RIO NOVO DO SUL - ES";922557,06;916057,06;-6500,00;-0,70
"BALSAS - MA";7113454,17;7103164,17;-10290,00;-0,14
"MATINHA - MA";2241170,66;2235380,66;-5790,00;-0,26
"SAO FRANCISCO DO GUAPORE - RO";1232997,69;1206227,69;-26770,00;-2,17
"GOIANESIA - GO";3176055,86;3157705,86;-18350,00;-0,58
"SANTO ANTONIO DE LISBOA - PI";628856,75;626786,75;-2070,00;-0,33
"BARREIRA - CE";2036174,84;2026194,84;-9980,00;-0,49
"PICUI - PB";1940313,69;1934083,69;-6230,00;-0,32
"ITABORAI - RJ";12294962,96;12272002,96;-22960,00;-0,19
"PUTINGA - RS";482761,82;478793,45;-3968,37;-0,82
"FRANCISCO ALVES - PR";1593998,48;1587498,48;-6500,00;-0,41
"PRIMAVERA DE RONDONIA - RO";428225,87;424835,87;-3390,00;-0,79
"IJUI - RS";4869199,21;3850166,51;-1019032,70;-20,93
"TANGARA DA SERRA - MT";4409624,30;4396054,30;-13570,00;-0,31
"RODRIGUES ALVES - AC";1650004,05;1606004,05;-44000,00;-2,67
"CEARA-MIRIM - RN";4545460,58;4542120,58;-3340,00;-0,07
"CACOAL - RO";3739884,47;3679894,47;-59990,00;-1,60
"CACERES - MT";5319580,34;3332150,34;-1987430,00;-37,36
"PRATA - MG";1452861,73;1446261,73;-6600,00;-0,45
"ROSARIO - MA";4026786,26;4022476,26;-4310,00;-0,11
"MAUA - SP";14461057,17;14444227,17;-16830,00;-0,12
"CARUARU - PE";14936035,19;14915803,24;-20231,95;-0,14
"IPIAU - BA";4890082,69;4878822,69;-11260,00;-0,23
"NOSSA SENHORA DO SOCORRO - SE";8936967,07;8906147,07;-30820,00;-0,34
"JITAUNA - BA";1272526,74;1266976,74;-5550,00;-0,44
"MONTES CLAROS - MG";14289823,77;13237690,23;-1052133,54;-7,36
"ILHEUS - BA";12350629,78;12315215,78;-35414,00;-0,29
"IMPERATRIZ - MA";20641872,38;20629332,38;-12540,00;-0,06
"BRAGA - RS";625740,80;619240,80;-6500,00;-1,04
"ANDRADAS - MG";1870035,61;1830582,55;-39453,06;-2,11
"BOA VISTA - RR";41907106,95;34796035,72;-7111071,23;-16,97
"VIANA - MA";5061107,06;5056987,06;-4120,00;-0,08
"ARENAPOLIS - MT";608084,44;604364,44;-3720,00;-0,61
"PEDRA PRETA - MT";973415,70;965215,70;-8200,00;-0,84
"ISAIAS COELHO - PI";842741,73;838901,73;-3840,00;-0,46
"CANUDOS - BA";1968932,79;1960722,79;-8210,00;-0,42
"ITABUNA - BA";20055761,33;20046901,33;-8860,00;-0,04
"BELFORD ROXO - RJ";12346227,90;12338557,90;-7670,00;-0,06
"CAPITAO ENEAS - MG";1136287,95;1124587,95;-11700,00;-1,03
"POUSO ALTO - MG";590790,78;584060,78;-6730,00;-1,14
"ANGRA DOS REIS - RJ";16563159,48;16550219,48;-12940,00;-0,08
"VARZEA ALEGRE - CE";3060566,45;3053576,45;-6990,00;-0,23
"UNIAO DOS PALMARES - AL";5376331,00;5363101,00;-13230,00;-0,25
"CAMPANHA - MG";1083728,38;1077013,77;-6714,61;-0,62
"PARANAITA - MT";1489452,44;1483012,44;-6440,00;-0,43
"BAGE - RS";4960735,61;4630709,97;-330025,64;-6,65
"JESUANIA - MG";540086,74;534976,74;-5110,00;-0,95
"BARRA DO BUGRES - MT";1821459,78;1800229,78;-21230,00;-1,17
"QUEIMADOS - RJ";7151153,63;7140003,63;-11150,00;-0,16
"SAO JERONIMO - RS";1186569,85;1037101,39;-149468,46;-12,60
"PENAPOLIS - SP";3510807,12;3508447,12;-2360,00;-0,07
"ALVORADA D'OESTE - RO";1752445,29;1729425,29;-23020,00;-1,31
"PARAIBANO - MA";2047324,37;2040714,37;-6610,00;-0,32
"VILA VELHA - ES";12999699,07;12862451,26;-137247,81;-1,06
"BARIRI - SP";1872697,76;1862617,76;-10080,00;-0,54
"ESPLANADA - BA";4000287,25;3974136,75;-26150,50;-0,65
"UNIAO - PI";3758355,41;3743975,41;-14380,00;-0,38
"CHAVANTES - SP";824463,61;819416,35;-5047,26;-0,61
"SANTO ANTONIO DA PATRULHA - RS";1890932,02;1870432,02;-20500,00;-1,08
"NISIA FLORESTA - RN";2126183,75;2124623,75;-1560,00;-0,07
"PALMEIRAIS - PI";1445498,57;1442648,57;-2850,00;-0,20
"TEIXEIRA DE FREITAS - BA";14191969,74;14175969,74;-16000,00;-0,11
"IGARAPE GRANDE - MA";1536072,15;1530822,15;-5250,00;-0,34
"CEREJEIRAS - RO";1114660,39;1089010,39;-25650,00;-2,30
"POMBAL - PB";2974534,03;2965434,03;-9100,00;-0,31
"TAQUARITINGA - SP";3023876,45;3009896,45;-13980,00;-0,46
"ABRE CAMPO - MG";1100121,17;1086619,44;-13501,73;-1,23
"ITALVA - RJ";1385155,43;1383195,43;-1960,00;-0,14
"ARCOS - MG";2063998,23;2043992,80;-20005,43;-0,97
"PIUMHI - MG";2127556,87;2100183,97;-27372,90;-1,29
"PORTO VELHO - RO";54470356,57;30677254,84;-23793101,73;-43,68
"NIOAQUE - MS";1095142,55;1092532,55;-2610,00;-0,24
"MARQUES DE SOUZA - RS";777814,76;771314,76;-6500,00;-0,84
"SAO VICENTE - SP";10233207,65;10220397,65;-12810,00;-0,13
"DISTRITO ESTADUAL DE FERNANDO DE NORONHA - PE";3811,40;2751,88;-1059,52;-27,80
"BOQUEIRAO DO LEAO - RS";631406,20;611906,20;-19500,00;-3,09
"SAO SEBASTIAO DO ALTO - RJ";1063514,30;1060434,30;-3080,00;-0,29
"ITAPERUNA - RJ";10212898,21;10204278,21;-8620,00;-0,08
"ABELARDO LUZ - SC";1346843,37;1340343,37;-6500,00;-0,48
"LAGO DA PEDRA - MA";4657137,99;4649317,99;-7820,00;-0,17
"BOM JESUS - PI";4697180,65;4692940,65;-4240,00;-0,09
"TEIXEIROPOLIS - RO";494551,36;489691,36;-4860,00;-0,98
"FLORIANOPOLIS - SC";65967453,12;19413509,70;-46553943,42;-70,57
"TRES PASSOS - RS";1754421,60;1597852,91;-156568,69;-8,92
"NEOPOLIS - SE";1718094,09;1711134,09;-6960,00;-0,41
"HORTOLANDIA - SP";7420771,90;7416681,90;-4090,00;-0,06
"SAO FIDELIS - RJ";2521376,13;2511056,13;-10320,00;-0,41
"GOVERNADOR JORGE TEIXEIRA - RO";779021,53;771951,53;-7070,00;-0,91
"PONTA GROSSA - PR";10757395,22;9581946,87;-1175448,35;-10,93
"JANDUIS - RN";756481,08;754571,08;-1910,00;-0,25
"LIMOEIRO - PE";3818860,98;3784502,12;-34358,86;-0,90
"GUARACIABA - SC";1054306,53;1041306,53;-13000,00;-1,23
"COROATA - MA";5871152,27;5863142,27;-8010,00;-0,14
"JUINA - MT";2318370,82;2295430,82;-22940,00;-0,99
"JANGADA - MT";558652,39;556402,39;-2250,00;-0,40
"ITAQUIRAI - MS";1413028,69;1406853,88;-6174,81;-0,44
"FRUTUOSO GOMES - RN";647685,25;645095,25;-2590,00;-0,40
"SAO DOMINGOS - SE";960133,87;953893,87;-6240,00;-0,65
"TRABIJU - SP";467006,32;465536,32;-1470,00;-0,31
"TUPANCIRETA - RS";1200202,41;1179979,71;-20222,70;-1,68
"MUTUIPE - BA";1757432,91;1750932,91;-6500,00;-0,37
"EUSEBIO - CE";4859226,95;4853706,95;-5520,00;-0,11
"ARACAJU - SE";60698924,81;37385885,87;-23313038,94;-38,41
"JAPARATUBA - SE";2896176,43;2889596,43;-6580,00;-0,23
"TANQUE DO PIAUI - PI";555501,16;553721,16;-1780,00;-0,32
"MARAGOGI - AL";2708983,77;2698743,77;-10240,00;-0,38
"JARU - RO";2608346,89;2525976,89;-82370,00;-3,16
"BARRA MANSA - RJ";10889150,03;10876610,03;-12540,00;-0,12
"SANTO AMARO - BA";5167008,54;5151102,75;-15905,79;-0,31
"ATILIO VIVACQUA - ES";1026643,94;1020783,94;-5860,00;-0,57
"JULIO BORGES - PI";677440,64;673810,64;-3630,00;-0,54
"APARECIDA DE GOIANIA - GO";22520604,24;22499144,24;-21460,00;-0,10
"VILA PAVAO - ES";750538,46;744038,46;-6500,00;-0,87
"ANAPOLIS - GO";16071314,67;16055284,67;-16030,00;-0,10
"PIMENTA BUENO - RO";1852439,78;1804129,78;-48310,00;-2,61
"ANDRADINA - SP";2433309,74;2348021,67;-85288,07;-3,51
"VALENCA - RJ";4903281,65;4873671,65;-29610,00;-0,60
"DONA EMMA - SC";451340,41;443840,41;-7500,00;-1,66
"PROPRIA - SE";2120158,94;2113868,94;-6290,00;-0,30
"LINHARES - ES";15850696,07;15829526,07;-21170,00;-0,13
"SANTA TERESA - ES";2617571,76;2605271,76;-12300,00;-0,47
"CONEGO MARINHO - MG";578794,89;575694,89;-3100,00;-0,54
"CANDELARIA - RS";1893501,61;1871001,61;-22500,00;-1,19
"CABO FRIO - RJ";17541410,93;17519340,93;-22070,00;-0,13
"PIRATINI - RS";1273365,99;1257871,63;-15494,36;-1,22
"NOVO ORIENTE DO PIAUI - PI";701828,69;699038,69;-2790,00;-0,40
"BARRETOS - SP";9661800,85;9648770,85;-13030,00;-0,13
"NONOAI - RS";825774,17;819147,33;-6626,84;-0,80
"CONCEICAO DO LAGO-ACU - MA";1861208,33;1855608,33;-5600,00;-0,30
"MARANHAOZINHO - MA";1699888,24;1695008,24;-4880,00;-0,29
"PLACIDO DE CASTRO - AC";1559112,11;1530812,11;-28300,00;-1,82
"CANDIDO GODOI - RS";645681,12;642445,40;-3235,72;-0,50
"GRAVATA - PE";4434003,04;4429043,04;-4960,00;-0,11
"ITAMARAJU - BA";5219382,68;5215472,68;-3910,00;-0,07
"NOVA CAMPINA - SP";620435,98;613935,98;-6500,00;-1,05
"QUEDAS DO IGUACU - PR";2806819,56;2796769,56;-10050,00;-0,36
"SERRA - ES";14240216,45;14193186,45;-47030,00;-0,33
"MURIAE - MG";10401591,83;10246989,25;-154602,58;-1,49
"MONTE ALEGRE DO PIAUI - PI";1405895,45;1404055,45;-1840,00;-0,13
"SANTO ANGELO - RS";4341516,79;4114892,64;-226624,15;-5,22
"LUIZIANIA - SP";521728,19;517998,19;-3730,00;-0,71
"RIBEIRAOZINHO - MT";471101,27;467021,27;-4080,00;-0,87
"AJURICABA - RS";534870,16;527370,16;-7500,00;-1,40
"CONCEICAO DO COITE - BA";4156332,27;4080410,37;-75921,90;-1,83
"FRANCA - SP";8486155,30;7447370,41;-1038784,89;-12,24
"JEQUIE - BA";10813053,17;10473476,72;-339576,45;-3,14
"ESPERA FELIZ - MG";1507832,15;1495780,98;-12051,17;-0,80
"REGENERACAO - PI";1496044,58;1493194,58;-2850,00;-0,19
"ITAGUACU - ES";1173755,20;1167255,20;-6500,00;-0,55
"ITAPECURU MIRIM - MA";5756678,64;5731878,64;-24800,00;-0,43
"REBOUCAS - PR";1059078,42;1048779,41;-10299,01;-0,97
"VIDEIRA - SC";2637832,33;2631332,33;-6500,00;-0,25
"ACEGUA - RS";746676,08;741668,26;-5007,82;-0,67
"SANTA LUZIA D'OESTE - RO";553221,77;543051,77;-10170,00;-1,84
"VALINHOS - SP";3961591,60;3957311,60;-4280,00;-0,11
"GLORIA D'OESTE - MT";466817,34;464587,34;-2230,00;-0,48
"BUENO BRANDAO - MG";1077530,26;1069677,30;-7852,96;-0,73
"NOVA XAVANTINA - MT";1149920,75;1145210,75;-4710,00;-0,41
"SANTO ANTONIO DE JESUS - BA";5973040,44;5931533,31;-41507,13;-0,69
"DOM AQUINO - MT";577942,50;572592,50;-5350,00;-0,93
"GUARACIABA DO NORTE - CE";3160819,75;3155659,75;-5160,00;-0,16
"VISCONDE DO RIO BRANCO - MG";1990167,63;1926297,07;-63870,56;-3,21
"VALENCA - BA";5758922,24;5541421,79;-217500,45;-3,78
"TORRES - RS";1916214,54;1882759,10;-33455,44;-1,75
"TUPACIGUARA - MG";2129130,78;2126870,78;-2260,00;-0,11
"CAMPO VERDE - MT";2124776,14;2113546,14;-11230,00;-0,53
"CURITIBA - PR";195178461,03;98690047,44;-96488413,59;-49,44
"ZE DOCA - MA";4060279,31;4058259,31;-2020,00;-0,05
"CAICARA - RS";512148,30;505648,30;-6500,00;-1,27
"JANDIRA - SP";4004547,81;4001797,81;-2750,00;-0,07
"CONCEICAO DA BARRA - ES";2121420,11;2114920,11;-6500,00;-0,31
"PORTO ACRE - AC";1136949,63;1102449,63;-34500,00;-3,03
"GUACUI - ES";2900987,72;2850484,12;-50503,60;-1,74
"ANAJATUBA - MA";2326060,82;2321920,82;-4140,00;-0,18
"SANTANA - AP";4816275,09;4810155,09;-6120,00;-0,13
"FORTALEZA DOS NOGUEIRAS - MA";1411983,95;1409033,95;-2950,00;-0,21
"ICO - CE";4965428,42;4960338,42;-5090,00;-0,10
"PATY DO ALFERES - RJ";1896986,89;1890646,89;-6340,00;-0,33
"CAMPO NOVO DE RONDONIA - RO";1025678,69;1018918,69;-6760,00;-0,66
"VERANOPOLIS - RS";1810892,19;1591162,19;-219730,00;-12,13
"ARACATUBA - SP";9004856,25;7830689,20;-1174167,05;-13,04
"CUTIAS - AP";422153,21;420653,21;-1500,00;-0,36
"SAQUAREMA - RJ";5965646,63;5953026,63;-12620,00;-0,21
"CRATO - CE";8310077,51;8300017,51;-10060,00;-0,12
"COREAU - CE";2192544,48;2189014,48;-3530,00;-0,16
"SAO FRANCISCO DO MARANHAO - MA";1217535,81;1213535,81;-4000,00;-0,33
"SAO MIGUEL DOS MILAGRES - AL";1038785,33;1034925,33;-3860,00;-0,37
"ARAPUTANGA - MT";984228,17;976588,17;-7640,00;-0,78
"BAURU - SP";9609016,03;9575336,03;-33680,00;-0,35
"ROMELANDIA - SC";487834,68;474834,68;-13000,00;-2,66
"DIVINOLANDIA - SP";1578464,22;1513251,26;-65212,96;-4,13
"SANTA BARBARA D'OESTE - SP";6827175,22;6794175,22;-33000,00;-0,48
"SELVIRIA - MS";938296,71;933466,71;-4830,00;-0,51
"CARANGOLA - MG";2211722,51;2011822,46;-199900,05;-9,04
"MIMOSO DO SUL - ES";2941140,36;2934640,36;-6500,00;-0,22
"TRAIRI - CE";3876906,07;3867286,07;-9620,00;-0,25
"PORTO ALEGRE DO NORTE - MT";730645,31;725485,31;-5160,00;-0,71
"CACHOEIRINHA - RS";4109396,91;4033129,46;-76267,45;-1,86
"MENDES - RJ";1709555,03;1705795,03;-3760,00;-0,22
"NOVA TEBAS - PR";659951,23;652451,23;-7500,00;-1,14
"BURITIS - RO";1971420,95;1951110,95;-20310,00;-1,03
"ARARAS - SP";5825743,13;5818243,13;-7500,00;-0,13
"NOVA GRANADA - SP";1119052,06;1095044,06;-24008,00;-2,15
"ARCOVERDE - PE";4671487,77;4615753,81;-55733,96;-1,19
"ARAPONGAS - PR";6370022,78;6307496,74;-62526,04;-0,98
"MEDINA - MG";1310746,29;1293130,17;-17616,12;-1,34
"JOSE DE FREITAS - PI";3027195,61;3019645,61;-7550,00;-0,25
"TERESINA - PI";120719134,93;81491623,48;-39227511,45;-32,49
"BARRA DO GARCAS - MT";3267516,26;3252356,26;-15160,00;-0,46
"OLIVEIRA - MG";2152035,24;2124354,31;-27680,93;-1,29
"PORTAO - RS";1643651,18;1632217,52;-11433,66;-0,70
"CAMPO GRANDE - MS";63607253,73;48407298,93;-15199954,80;-23,90
"GRAJAU - MA";6371567,40;6366157,40;-5410,00;-0,08
"CACAULANDIA - RO";763501,82;757711,82;-5790,00;-0,76
"ORTIGUEIRA - PR";1618963,12;1596783,12;-22180,00;-1,37
"MACHADINHO D'OESTE - RO";1922532,99;1911632,99;-10900,00;-0,57
"MUNIZ FREIRE - ES";1793340,98;1792450,98;-890,00;-0,05
"PRESIDENTE JUSCELINO - MA";1687435,75;1682075,75;-5360,00;-0,32
"CACADOR - SC";5445710,58;5404635,63;-41074,95;-0,75
"NEPOMUCENO - MG";1388978,21;1379315,09;-9663,12;-0,70
"MIRACATU - SP";1376456,05;1368956,05;-7500,00;-0,54
"SAO CRISTOVAO - SE";3836349,20;3806387,36;-29961,84;-0,78
"ALTA FLORESTA - MT";2308486,98;2295726,98;-12760,00;-0,55
"DUAS ESTRADAS - PB";672118,51;669658,51;-2460,00;-0,37
"LEME - SP";4184240,08;4171240,08;-13000,00;-0,31
"RIBEIRAO PRETO - SP";18187688,99;17556917,58;-630771,41;-3,47
"CAMANDUCAIA - MG";1263075,80;1257159,64;-5916,16;-0,47
"BROTAS - SP";1141832,56;1131912,56;-9920,00;-0,87
"WENCESLAU GUIMARAES - BA";2162115,42;2155105,42;-7010,00;-0,32
"UAUA - BA";2161920,01;2155290,01;-6630,00;-0,31
"GRAVATAI - RS";10422277,65;10414777,65;-7500,00;-0,07
"JATOBA - PE";1390650,97;1383150,97;-7500,00;-0,54
"RIACHAO DAS NEVES - BA";2025320,56;2022030,56;-3290,00;-0,16
"NANTES - SP";533617,91;529747,91;-3870,00;-0,73
"TOLEDO - PR";5261607,48;4960547,08;-301060,40;-5,72
"ITABERA - SP";1168590,06;1153590,06;-15000,00;-1,28
"ITORORO - BA";1751243,71;1745953,71;-5290,00;-0,30
"COSTA MARQUES - RO";936621,75;927431,75;-9190,00;-0,98
"OSASCO - SP";13164608,55;13015608,55;-149000,00;-1,13
"IGARAPAVA - SP";1593368,01;1585868,01;-7500,00;-0,47
"MUNDO NOVO - MS";1559403,56;1547325,48;-12078,08;-0,77
"CONFRESA - MT";1720333,81;1704783,81;-15550,00;-0,90
"ATIBAIA - SP";4621709,57;4614529,57;-7180,00;-0,16
"LAGO DOS RODRIGUES - MA";938777,58;932737,58;-6040,00;-0,64
"PIRAPEMAS - MA";2502890,54;2498050,54;-4840,00;-0,19
"MONSENHOR TABOSA - CE";1962102,27;1957162,27;-4940,00;-0,25
"RONDONOPOLIS - MT";9940293,51;9930583,51;-9710,00;-0,10
"BUJARI - AC";715535,32;708035,32;-7500,00;-1,05
"JANUARIA - MG";3194473,92;3180043,92;-14430,00;-0,45
"CABREUVA - SP";2059404,10;2048884,10;-10520,00;-0,51
"EMBU - SP";6758021,93;6724321,93;-33700,00;-0,50
"MIRAGUAI - RS";508710,37;502210,37;-6500,00;-1,28
"TAUBATE - SP";6887485,65;6832186,46;-55299,19;-0,80
"RIO QUENTE - GO";525343,39;522453,39;-2890,00;-0,55
"COTIA - SP";5882429,93;5872959,93;-9470,00;-0,16
"CAMPINORTE - GO";782372,31;779962,31;-2410,00;-0,31
"SOBRADINHO - RS";964145,00;951075,95;-13069,05;-1,36
"PERI MIRIM - MA";1382077,18;1376607,18;-5470,00;-0,40
"IMARUI - SC";773859,35;766359,35;-7500,00;-0,97
"FERNANDES PINHEIRO - PR";874394,63;867894,63;-6500,00;-0,74
"MACAPA - AP";39912166,40;32081328,49;-7830837,91;-19,62
"PALMARES - PE";4533004,67;4330739,71;-202264,96;-4,46
