"Mun";"entrada/marco/201803.zip";"entrada/abril/201803.zip";"Diff";"Percent"
"MARCELANDIA - MT";1552838,43;1552748,43;-90,00;-0,01
"SAO JOSE DO OURO - RS";792161,28;771248,34;-20912,94;-2,64
"GENERAL CARNEIRO - MT";1160834,48;1160483,48;-351,00;-0,03
"SAO JOAQUIM DA BARRA - SP";2694915,21;2684547,21;-10368,00;-0,38
"MALACACHETA - MG";1929935,45;1926893,45;-3042,00;-0,16
"GURUPI - TO";5902688,83;5902013,83;-675,00;-0,01
"POCRANE - MG";753858,79;750096,79;-3762,00;-0,50
"CORONEL FABRICIANO - MG";7092668,80;7086377,80;-6291,00;-0,09
"LINS - SP";4755460,50;4750168,50;-5292,00;-0,11
"PORTO LUCENA - RS";760745,47;759128,98;-1616,49;-0,21
"FORTALEZA - CE";249662377,32;194841127,27;-54821250,05;-21,96
"GUAXUPE - MG";3187399,26;3185950,26;-1449,00;-0,05
"GUARAPARI - ES";6689115,98;6685065,98;-4050,00;-0,06
"BRASILIA - DF";134175388,30;122461163,51;-11714224,79;-8,73
"RIO TINTO - PB";2623139,61;2606237,61;-16902,00;-0,64
"MARILIA - SP";13237575,18;13233228,18;-4347,00;-0,03
"SARANDI - RS";1932795,06;1925757,06;-7038,00;-0,36
"SANTA CRUZ DO SUL - RS";10349538,37;10345038,37;-4500,00;-0,04
"CASSILANDIA - MS";2022756,74;2021190,74;-1566,00;-0,08
"SAO SEBASTIAO DO CAI - RS";1980223,83;1979539,83;-684,00;-0,03
"PRIMAVERA DO LESTE - MT";3955691,21;3951119,21;-4572,00;-0,12
"UBA - MG";5598177,29;4951314,32;-646862,97;-11,55
"TRES CACHOEIRAS - RS";1417696,96;1413484,96;-4212,00;-0,30
"SANTO ANTONIO - RN";2711986,36;2692285,36;-19701,00;-0,73
"SAO JOAO DEL REI - MG";8156382,57;8149164,57;-7218,00;-0,09
"MIRASSOL D'OESTE - MT";2385469,32;2381518,32;-3951,00;-0,17
"SERRA CAIADA (EX-PRESIDENTE JUSCELINO) - RN";1230705,98;1230003,98;-702,00;-0,06
"TUPA - SP";4291446,81;4175686,80;-115760,01;-2,70
"MACAIBA - RN";5990083,23;5973064,23;-17019,00;-0,28
"NOVA ERA - MG";1521533,02;1519796,02;-1737,00;-0,11
"IVOTI - RS";1681642,53;1675006,33;-6636,20;-0,39
"TAPEJARA - RS";1511042,38;1506848,38;-4194,00;-0,28
"NOVO ORIENTE DE MINAS - MG";1306619,15;1304576,15;-2043,00;-0,16
"SARANDI - PR";7384395,12;7163944,57;-220450,55;-2,99
"SANTA RITA DO PARDO - MS";1005016,78;1004233,78;-783,00;-0,08
"INHAPIM - MG";2459246,45;2457716,45;-1530,00;-0,06
"ARIQUEMES - RO";9856005,65;9852054,65;-3951,00;-0,04
"SENHORA DOS REMEDIOS - MG";982558,78;979723,78;-2835,00;-0,29
"SAO GABRIEL DA CACHOEIRA - AM";3780503,73;3768110,73;-12393,00;-0,33
"BRAGANCA PAULISTA - SP";11775156,28;11520156,28;-255000,00;-2,17
"CARAPICUIBA - SP";9170158,16;9141376,16;-28782,00;-0,31
"FLORES DA CUNHA - RS";2210073,14;2208651,14;-1422,00;-0,06
"GUARUJA - SP";17240238,22;17232363,22;-7875,00;-0,05
"BAMBUI - MG";2176118,85;2153998,80;-22120,05;-1,02
"PASSO FUNDO - RS";9056453,75;8405103,92;-651349,83;-7,19
"AMERICANA - SP";9017948,17;9004655,17;-13293,00;-0,15
"TRES BARRAS - SC";2061568,06;2058031,06;-3537,00;-0,17
"GARCA - SP";3772845,75;3731346,92;-41498,83;-1,10
"FARROUPILHA - RS";4725410,64;4721837,64;-3573,00;-0,08
"PAU DOS FERROS - RN";3118674,23;3110736,23;-7938,00;-0,25
"JOAO PESSOA - PB";91169187,21;72143583,95;-19025603,26;-20,87
"VACARIA - RS";4656746,92;4650869,92;-5877,00;-0,13
"INGA - PB";3026352,36;3017901,36;-8451,00;-0,28
"SANTO CRISTO - RS";1275408,47;1258678,89;-16729,58;-1,31
"FERNANDOPOLIS - SP";4280873,97;3862070,50;-418803,47;-9,78
"VARZEA DA PALMA - MG";2973612,41;2969832,41;-3780,00;-0,13
"ARRAIAS - TO";1940391,72;1919961,72;-20430,00;-1,05
"IPORA - GO";3416723,68;3410801,68;-5922,00;-0,17
"CAMBUI - MG";2275451,16;2264231,77;-11219,39;-0,49
"FORMIGA - MG";4594671,08;4591656,08;-3015,00;-0,07
"OTACILIO COSTA - SC";1725150,77;1724448,77;-702,00;-0,04
"AIURUOCA - MG";906322,92;890003,65;-16319,27;-1,80
"MACHADO - MG";2794254,65;2790096,65;-4158,00;-0,15
"CRUZ ALTA - RS";4521561,65;3979390,18;-542171,47;-11,99
"AREIA BRANCA - RN";3890937,23;3871983,23;-18954,00;-0,49
"PALMITOS - SC";1353921,99;1351122,99;-2799,00;-0,21
"CARIACICA - ES";12200872,16;11991853,28;-209018,88;-1,71
"OURINHOS - SP";8064906,13;8062755,13;-2151,00;-0,03
"QUIRINOPOLIS - GO";3453532,13;3450904,13;-2628,00;-0,08
"NOVA VENECIA - ES";5193395,00;5192666,00;-729,00;-0,01
"SANTIAGO - RS";3134602,68;3133279,68;-1323,00;-0,04
"ALECRIM - RS";726087,18;723099,18;-2988,00;-0,41
"SAO GONCALO DO AMARANTE - RN";7266676,43;7265245,43;-1431,00;-0,02
"MACAU - RN";4240324,02;4229353,02;-10971,00;-0,26
"PORTO FIRME - MG";1168957,71;1163809,71;-5148,00;-0,44
"GAUCHA DO NORTE - MT";970323,47;969630,47;-693,00;-0,07
"SAO LUIS - MA";134675819,81;91211773,22;-43464046,59;-32,27
"CARAZINHO - RS";4476687,33;4475400,33;-1287,00;-0,03
"FERROS - MG";1071497,57;1068563,57;-2934,00;-0,27
"ESPIGAO D'OESTE - RO";2838082,76;2837056,76;-1026,00;-0,04
"IGUATEMI - MS";1511266,41;1507306,41;-3960,00;-0,26
"SANTA BARBARA DO SUL - RS";1125648,63;1118635,47;-7013,16;-0,62
"PEDRO AFONSO - TO";1315100,85;1314434,85;-666,00;-0,05
"EIRUNEPE - AM";3458443,98;3447283,98;-11160,00;-0,32
"ROSARIO OESTE - MT";2035272,08;2033364,08;-1908,00;-0,09
"RIO VERMELHO - MG";1565375,07;1564709,07;-666,00;-0,04
"IRAI - RS";930341,73;924451,01;-5890,72;-0,63
"CACHOEIRO DE ITAPEMIRIM - ES";12087995,75;10937373,95;-1150621,80;-9,52
"IELMO MARINHO - RN";2954284,78;2953024,78;-1260,00;-0,04
"ESPIRITO SANTO DO PINHAL - SP";3176870,06;3172262,06;-4608,00;-0,15
"GUATAMBU - SC";649220,49;648554,49;-666,00;-0,10
"BOCAIUVA - MG";3548461,86;3532153,86;-16308,00;-0,46
"PALMITINHO - RS";1473773,05;1473134,05;-639,00;-0,04
"PALMARES DO SUL - RS";945612,97;944640,97;-972,00;-0,10
"NAO-ME-TOQUE - RS";1876443,96;1874665,51;-1778,45;-0,09
"ALEGRETE - RS";5392587,09;5176414,53;-216172,56;-4,01
"SAO FRANCISCO - MG";3607359,25;3598620,25;-8739,00;-0,24
"SOROCABA - SP";20765741,35;20470129,00;-295612,35;-1,42
"ITAPURANGA - GO";2914531,74;2913010,74;-1521,00;-0,05
"BRASOPOLIS - MG";1285853,28;1285196,28;-657,00;-0,05
"PONTAL DO ARAGUAIA - MT";631912,71;631273,71;-639,00;-0,10
"ORLEANS - SC";1787044,43;1786324,43;-720,00;-0,04
"NOVO GAMA - GO";5526851,11;5529227,11;2376,00;0,04
"SANTA HELENA DE GOIAS - GO";3030255,81;3027276,81;-2979,00;-0,10
"FEIRA DE SANTANA - BA";32957538,53;32757472,44;-200066,09;-0,61
"BONITO DE MINAS - MG";1352618,49;1351979,49;-639,00;-0,05
"ORIZANIA - MG";854247,59;854139,59;-108,00;-0,01
"CARAA - RS";1075217,53;1074569,53;-648,00;-0,06
"NOVA PETROPOLIS - RS";1839757,60;1838416,60;-1341,00;-0,07
"JOAQUIM GOMES - AL";2911453,48;2879311,48;-32142,00;-1,10
"BASTOS - SP";2309217,13;2305446,13;-3771,00;-0,16
"BENEVIDES - PA";5626193,98;5614610,98;-11583,00;-0,21
"PUREZA - RN";1076027,08;1074497,08;-1530,00;-0,14
"RAUL SOARES - MG";2339287,26;2333725,26;-5562,00;-0,24
"SANTANA DE PIRAPAMA - MG";814255,28;814165,28;-90,00;-0,01
"RIACHUELO - RN";1011341,75;1009820,75;-1521,00;-0,15
"BREJETUBA - ES";1589586,29;1585014,29;-4572,00;-0,29
"SERRINHA DOS PINTOS - RN";1289512,37;1285741,37;-3771,00;-0,29
"JUCURUTU - RN";2670424,87;2667724,87;-2700,00;-0,10
"PUTINGA - RS";624317,47;622391,47;-1926,00;-0,31
"BARBACENA - MG";10742229,29;10729710,29;-12519,00;-0,12
"BENTO GONCALVES - RS";8547524,18;8540252,18;-7272,00;-0,09
"IJUI - RS";5529647,91;4240782,16;-1288865,75;-23,31
"TANGARA DA SERRA - MT";5149917,51;5136948,51;-12969,00;-0,25
"CEARA-MIRIM - RN";6073386,34;5999757,34;-73629,00;-1,21
"CACOAL - RO";6115038,86;6104733,86;-10305,00;-0,17
"CACERES - MT";4722227,94;4709874,70;-12353,24;-0,26
"PRATA - MG";2386472,60;2383196,60;-3276,00;-0,14
"GROSSOS - RN";2304472,62;2280361,62;-24111,00;-1,05
"ITOBI - SP";621623,36;619499,36;-2124,00;-0,34
"PEDRAS DE MARIA DA CRUZ - MG";1056781,51;1056115,51;-666,00;-0,06
"MAUA - SP";18284701,37;18175171,37;-109530,00;-0,60
"JOAO CAMARA - RN";3655539,26;3655449,26;-90,00;-0,00
"CARUARU - PE";22818165,24;22738980,01;-79185,23;-0,35
"JOAO MONLEVADE - MG";5548227,87;5539830,87;-8397,00;-0,15
"NOSSA SENHORA DO SOCORRO - SE";13966685,66;13962032,66;-4653,00;-0,03
"PARINTINS - AM";9103219,01;9079324,01;-23895,00;-0,26
"MONTES CLAROS - MG";15032404,70;13401885,20;-1630519,50;-10,85
"NOVA OLINDA DO NORTE - AM";3648941,79;3645089,79;-3852,00;-0,11
"GOIATINS - TO";2299011,72;2292819,72;-6192,00;-0,27
"ARAUA - SE";1445395,13;1444000,13;-1395,00;-0,10
"SIDEROPOLIS - SC";1385973,97;1385271,97;-702,00;-0,05
"ARACUAI - MG";3101612,11;3089273,11;-12339,00;-0,40
"ILHEUS - BA";15149175,37;15036252,62;-112922,75;-0,75
"NOBRES - MT";1382020,20;1379095,20;-2925,00;-0,21
"PRESIDENTE BERNARDES - MG";743134,92;741001,92;-2133,00;-0,29
"SANTA ROSA - RS";7743129,74;7738728,74;-4401,00;-0,06
"ANDRADAS - MG";2706411,85;2659936,91;-46474,94;-1,72
"BOA VISTA - RR";74982822,89;51982415,35;-23000407,54;-30,67
"ARENAPOLIS - MT";1291843,63;1289008,63;-2835,00;-0,22
"PEDRA PRETA - MT";1267389,92;1264401,92;-2988,00;-0,24
"GENERAL CAMARA - RS";668534,70;667274,70;-1260,00;-0,19
"LARANJA DA TERRA - ES";1423277,47;1421972,47;-1305,00;-0,09
"JACANA - RN";1097525,73;1096040,73;-1485,00;-0,14
"JUSSARA - GO";2109048,74;2107563,74;-1485,00;-0,07
"PALHOCA - SC";7331363,50;7323767,50;-7596,00;-0,10
"PARANA - TO";1771601,36;1746986,36;-24615,00;-1,39
"CARAI - MG";2276425,20;2270125,20;-6300,00;-0,28
"CHOPINZINHO - PR";2574417,06;2573778,06;-639,00;-0,02
"UBERABA - MG";19845912,85;19828965,85;-16947,00;-0,09
"BAGE - RS";7467754,91;7125109,73;-342645,18;-4,59
"CAETANOPOLIS - MG";1003681,53;1002079,53;-1602,00;-0,16
"BARRA DO BUGRES - MT";2882675,40;2876870,40;-5805,00;-0,20
"SAO JERONIMO - RS";1843533,13;1720029,31;-123503,82;-6,70
"PENAPOLIS - SP";4860027,62;4853817,62;-6210,00;-0,13
"AROEIRAS - PB";2763179,80;2746403,80;-16776,00;-0,61
"VILA VELHA - ES";17871864,28;17596864,98;-274999,30;-1,54
"COARI - AM";11635589,69;11613620,69;-21969,00;-0,19
"BENEDITO NOVO - SC";969320,33;968888,33;-432,00;-0,04
"RIO PARDO - RS";3264259,47;3261208,47;-3051,00;-0,09
"BRASILIA DE MINAS - MG";4415049,37;4405635,37;-9414,00;-0,21
"ESPLANADA - BA";5029916,50;5009167,08;-20749,42;-0,41
"ANTONIO JOAO - MS";1303090,37;1299922,37;-3168,00;-0,24
"JULIO DE CASTILHOS - RS";1515448,04;1514071,04;-1377,00;-0,09
"MANHUACU - MG";7824116,95;7815008,95;-9108,00;-0,12
"ANGATUBA - SP";2340455,80;2338871,80;-1584,00;-0,07
"CHAVANTES - SP";1110866,23;1105818,97;-5047,26;-0,45
"PEDRO LEOPOLDO - MG";3961388,11;3950633,11;-10755,00;-0,27
"NOVA BRASILANDIA - MT";615005,67;612161,67;-2844,00;-0,46
"IPE - RS";815918,02;815819,02;-99,00;-0,01
"VITORIA DA CONQUISTA - BA";25535477,58;25051191,88;-484285,70;-1,90
"SANTO ANTONIO DA PATRULHA - RS";2332037,47;2330723,47;-1314,00;-0,06
"NISIA FLORESTA - RN";2967330,35;2965161,35;-2169,00;-0,07
"CHARRUA - RS";696494,98;695045,98;-1449,00;-0,21
"CEREJEIRAS - RO";2485296,34;2482254,34;-3042,00;-0,12
"CONCORDIA - SC";5840109,44;5838831,44;-1278,00;-0,02
"IPANEMA - MG";1637002,28;1632223,28;-4779,00;-0,29
"JORDANIA - MG";1067226,99;1065948,99;-1278,00;-0,12
"CAMPOS ALTOS - MG";1292514,80;1289382,80;-3132,00;-0,24
"CONCEICAO DO ARAGUAIA - PA";7157406,67;7154958,67;-2448,00;-0,03
"NOVA PRATA - RS";2695959,13;2694501,13;-1458,00;-0,05
"JACUTINGA - MG";1990229,18;1982732,18;-7497,00;-0,38
"ABRE CAMPO - MG";1607193,35;1588309,62;-18883,73;-1,17
"ARCOS - MG";2869358,44;2849353,01;-20005,43;-0,70
"SAO VICENTE - RN";1073947,85;1072507,85;-1440,00;-0,13
"PORTO VELHO - RO";72104831,92;39214335,35;-32890496,57;-45,61
"PARACATU - MG";7683548,40;7668860,40;-14688,00;-0,19
"MARQUES DE SOUZA - RS";928694,87;928064,87;-630,00;-0,07
"SAO JOSE DO NORTE - RS";2548615,76;2546941,76;-1674,00;-0,07
"JUTAI - AM";2055521,97;2051588,97;-3933,00;-0,19
"LUZIANIA - GO";11843799,83;11841423,83;-2376,00;-0,02
"URUCANIA - MG";1100751,28;1099284,28;-1467,00;-0,13
"TAIOBEIRAS - MG";3786246,01;3778596,01;-7650,00;-0,20
"JANAUBA - MG";7501762,37;7483600,37;-18162,00;-0,24
"SAO GABRIEL DA PALHA - ES";2818074,86;2816661,86;-1413,00;-0,05
"PEDRO AVELINO - RN";947071,14;937360,14;-9711,00;-1,03
"FLORANIA - RN";1276824,88;1275375,88;-1449,00;-0,11
"PORTALEGRE - RN";1160121,96;1150239,96;-9882,00;-0,85
"FLORIANOPOLIS - SC";91802325,91;24534606,71;-67267719,20;-73,27
"TRES PASSOS - RS";2195828,49;2057587,30;-138241,19;-6,30
"SALINAS - MG";3935274,42;3927219,42;-8055,00;-0,20
"SANTA TEREZINHA - MT";1203752,06;1199288,06;-4464,00;-0,37
"BOM JESUS - RS";1437041,31;1433333,31;-3708,00;-0,26
"TRES CORACOES - MG";4524463,08;4457674,87;-66788,21;-1,48
"SAO BENTO DO SUL - SC";4928938,43;4928299,43;-639,00;-0,01
"BOM RETIRO DO SUL - RS";1674048,32;1672545,32;-1503,00;-0,09
"PATROCINIO - MG";7060188,89;7045653,89;-14535,00;-0,21
"PONTA GROSSA - PR";14057969,45;13319297,85;-738671,60;-5,25
"JANDUIS - RN";995427,02;993186,02;-2241,00;-0,23
"CARMOPOLIS - SE";3637875,98;3637032,98;-843,00;-0,02
"CRUZILIA - MG";1741539,39;1737147,39;-4392,00;-0,25
"IMBITUBA - SC";3031275,40;3026469,40;-4806,00;-0,16
"JUINA - MT";3313548,48;3309732,48;-3816,00;-0,12
"SEBERI - RS";1392186,70;1389342,70;-2844,00;-0,20
"JANGADA - MT";845441,50;844757,50;-684,00;-0,08
"ITAQUIRAI - MS";1903625,28;1898117,28;-5508,00;-0,29
"FRUTUOSO GOMES - RN";1129750,18;1128337,18;-1413,00;-0,13
"LAGUNA - SC";3387760,36;3381631,36;-6129,00;-0,18
"TUPANCIRETA - RS";1702422,04;1692022,45;-10399,59;-0,61
"SANTANA DO LIVRAMENTO - RS";4796423,70;4791257,70;-5166,00;-0,11
"LABREA - AM";3732016,56;3720739,56;-11277,00;-0,30
"ARACAJU - SE";74034776,15;45505451,80;-28529324,35;-38,54
"SANTA TEREZA DE GOIAS - GO";1130588,94;1129229,94;-1359,00;-0,12
"GUAPO - GO";1390763,76;1388675,76;-2088,00;-0,15
"RODOLFO FERNANDES - RN";836776,78;835282,78;-1494,00;-0,18
"MONTE ALEGRE DE SERGIPE - SE";2902837,35;2900488,35;-2349,00;-0,08
"PATOS DE MINAS - MG";12434190,21;12405147,21;-29043,00;-0,23
"APARECIDA DE GOIANIA - GO";25180191,10;25173252,10;-6939,00;-0,03
"CAMPO BELO - MG";6355726,69;6353611,69;-2115,00;-0,03
"CARANDAI - MG";2363596,46;2361382,46;-2214,00;-0,09
"ANAPOLIS - GO";25268044,75;24982119,75;-285925,00;-1,13
"IGREJINHA - RS";2167358,32;2163011,32;-4347,00;-0,20
"RIO PIRACICABA - MG";2240964,00;2235303,00;-5661,00;-0,25
"ANDRADINA - SP";3120886,20;3042838,05;-78048,15;-2,50
"GUARACIABA - MG";1069629,76;1066515,76;-3114,00;-0,29
"ESTRELA - RS";3092242,75;3090811,75;-1431,00;-0,05
"SERRA NEGRA - SP";1888965,18;1883565,18;-5400,00;-0,29
"CURVELO - MG";6001136,87;6000704,87;-432,00;-0,01
"LAGAMAR - MG";742648,90;742018,90;-630,00;-0,08
"ALFREDO MARCONDES - SP";744802,61;741814,61;-2988,00;-0,40
"PROPRIA - SE";2631124,79;2628658,79;-2466,00;-0,09
"LINHARES - ES";21425091,96;21422778,96;-2313,00;-0,01
"SANTA TERESA - ES";3014312,03;3013025,03;-1287,00;-0,04
"CAMPO NOVO DO PARECIS - MT";2689249,70;2686243,70;-3006,00;-0,11
"MARIANA - MG";7935965,57;7934435,57;-1530,00;-0,02
"CANDELARIA - RS";2460325,06;2459668,06;-657,00;-0,03
"PIRATINI - RS";1714900,91;1713397,91;-1503,00;-0,09
"ROCA SALES - RS";887425,17;886741,17;-684,00;-0,08
"JAPI - RN";1146509,93;1138058,93;-8451,00;-0,74
"JUIZ DE FORA - MG";43711409,87;43648463,87;-62946,00;-0,14
"IBIRAIARAS - RS";836492,97;835826,97;-666,00;-0,08
"NONOAI - RS";1111407,36;1104150,52;-7256,84;-0,65
"RIBEIRAO DAS NEVES - MG";17992389,54;17924448,54;-67941,00;-0,38
"SAO JOAO DA PONTE - MG";2280932,37;2276675,37;-4257,00;-0,19
"BOM PRINCIPIO - RS";1263129,57;1262220,57;-909,00;-0,07
"PLACIDO DE CASTRO - AC";2812600,97;2809702,97;-2898,00;-0,10
"ARAGUATINS - TO";3238977,69;3216441,69;-22536,00;-0,70
"CANDIDO GODOI - RS";730979,08;727743,36;-3235,72;-0,44
"SACRAMENTO - MG";2561800,96;2558848,96;-2952,00;-0,12
"CARATINGA - MG";6807710,24;6791573,24;-16137,00;-0,24
"SAO DOMINGOS - GO";1235715,05;1233258,05;-2457,00;-0,20
"PITANGUI - MG";2070362,98;2060507,98;-9855,00;-0,48
"SAO GONCALO DO SAPUCAI - MG";2095598,50;2093924,50;-1674,00;-0,08
"BERURI - AM";2337854,19;2334101,19;-3753,00;-0,16
"SERRA - ES";19844852,00;19798925,00;-45927,00;-0,23
"GLORIA - BA";1820383,31;1819105,31;-1278,00;-0,07
"MURIAE - MG";6316867,33;6153650,33;-163217,00;-2,58
"OURO VERDE DE MINAS - MG";843110,11;840779,11;-2331,00;-0,28
"SANTO ANGELO - RS";4480990,16;4175021,51;-305968,65;-6,83
"AJURICABA - RS";794098,84;793414,84;-684,00;-0,09
"CONCEICAO DO COITE - BA";4990467,16;4882131,76;-108335,40;-2,17
"MINAS NOVAS - MG";2285345,56;2279585,56;-5760,00;-0,25
"ITAPORA - MS";1590880,34;1589566,34;-1314,00;-0,08
"SAO JOSE DO RIO PARDO - SP";3641275,43;3637477,43;-3798,00;-0,10
"FRANCA - SP";10933756,74;9859565,85;-1074190,89;-9,82
"JEQUIE - BA";13290643,44;12874252,72;-416390,72;-3,13
"BAIA DA TRAICAO - PB";1474716,68;1454214,68;-20502,00;-1,39
"COCAL DO SUL - SC";1325199,59;1323696,59;-1503,00;-0,11
"SANTO AMARO DA IMPERATRIZ - SC";1864175,27;1861376,27;-2799,00;-0,15
"ITAUCU - GO";907136,06;906254,06;-882,00;-0,10
"ESPERA FELIZ - MG";1997428,08;1980088,57;-17339,51;-0,87
"DIVINO - MG";1643792,37;1642451,37;-1341,00;-0,08
"BRACO DO NORTE - SC";7137344,77;7135265,77;-2079,00;-0,03
"FRUTAL - MG";4566006,27;4563279,27;-2727,00;-0,06
"ITAGUACU - ES";1941508,10;1940077,10;-1431,00;-0,07
"CONSELHEIRO LAFAIETE - MG";7322790,05;7310496,05;-12294,00;-0,17
"FELIZ - RS";1120614,65;1118436,65;-2178,00;-0,19
"REBOUCAS - PR";1543330,00;1533047,15;-10282,85;-0,67
"ENCANTADO - RS";2543088,75;2539632,75;-3456,00;-0,14
"VIDEIRA - SC";3203219,99;3199619,99;-3600,00;-0,11
"RINOPOLIS - SP";1368224,46;1367459,46;-765,00;-0,06
"SAO JOAO NEPOMUCENO - MG";2273249,71;2270306,71;-2943,00;-0,13
"ACEGUA - RS";797241,81;794572,63;-2669,18;-0,33
"SAO MIGUEL DO OESTE - SC";2834289,33;2832804,33;-1485,00;-0,05
"VARZELANDIA - MG";2146225,61;2142130,61;-4095,00;-0,19
"PARICONHA - AL";1717712,86;1715597,86;-2115,00;-0,12
"GLORIA D'OESTE - MT";610925,65;609593,65;-1332,00;-0,22
"BUENO BRANDAO - MG";995435,86;987307,14;-8128,72;-0,82
"SANTO ANTONIO DE JESUS - BA";8352710,38;8311203,25;-41507,13;-0,50
"DOM AQUINO - MT";1165366,86;1162612,86;-2754,00;-0,24
"IBIARA - PB";896482,95;888202,95;-8280,00;-0,92
"VISCONDE DO RIO BRANCO - MG";2679792,38;2559194,39;-120597,99;-4,50
"VALENCA - BA";6769439,26;6608769,50;-160669,76;-2,37
"GUAIBA - RS";4572335,81;4564739,81;-7596,00;-0,17
"PONTA PORA - MS";5709415,97;5707390,97;-2025,00;-0,04
"UBAI - MG";1314076,62;1313419,62;-657,00;-0,05
"TUPACIGUARA - MG";2668518,08;2664270,08;-4248,00;-0,16
"SAPUCAIA DO SUL - RS";8699939,55;8697752,55;-2187,00;-0,03
"SAO JOAO DO SABUGI - RN";907682,89;906242,89;-1440,00;-0,16
"CAICARA - PB";1003176,78;992088,78;-11088,00;-1,11
"CURITIBA - PR";254266840,54;116032811,14;-138234029,40;-54,37
"GURINHEM - PB";1921986,98;1905084,98;-16902,00;-0,88
"CATUJI - MG";1045602,42;1044027,42;-1575,00;-0,15
"SANTA RITA DE CALDAS - MG";1062817,47;1061431,47;-1386,00;-0,13
"JAGUARAO - RS";2303168,23;2302493,23;-675,00;-0,03
"SAO DOMINGOS DO SUL - RS";785159,52;784520,52;-639,00;-0,08
"CASCA - RS";933494,63;931514,63;-1980,00;-0,21
"CAICARA - RS";1019695,74;1018183,74;-1512,00;-0,15
"AIMORES - MG";2295953,79;2292929,79;-3024,00;-0,13
