"Mun";"entrada/marco/201403.zip";"entrada/abril/201403.zip";"Diff";"Percent"
"SARANDI - PR";2794927,44;2760777,77;-34149,67;-1,22
"INHAPIM - MG";1393302,88;1369498,48;-23804,40;-1,71
"BRAGANCA PAULISTA - SP";7104886,22;7029886,22;-75000,00;-1,06
"BAMBUI - MG";1038047,63;1017367,58;-20680,05;-1,99
"PASSO FUNDO - RS";5397478,04;5043984,70;-353493,34;-6,55
"GARCA - SP";2433907,24;2420218,53;-13688,71;-0,56
"JOAO PESSOA - PB";90829671,44;59808112,74;-31021558,70;-34,15
"SANTO CRISTO - RS";829866,22;822979,52;-6886,70;-0,83
"FERNANDOPOLIS - SP";2770658,73;2509393,53;-261265,20;-9,43
"CAMBUI - MG";1159703,80;1152107,44;-7596,36;-0,66
"FORMIGA - MG";3277867,47;3111320,97;-166546,50;-5,08
"CARPINA - PE";3852536,12;3746384,96;-106151,16;-2,76
"AIURUOCA - MG";470128,56;453809,29;-16319,27;-3,47
"CRUZ ALTA - RS";3795490,12;3573639,76;-221850,36;-5,85
"CAMPO ALEGRE DE LOURDES - BA";2066375,43;2047643,43;-18732,00;-0,91
"CARIACICA - ES";6880891,11;6798055,49;-82835,62;-1,20
"SANTIAGO - RS";1698140,59;1676194,68;-21945,91;-1,29
"SAO LUIS - MA";133845658,27;62880437,70;-70965220,57;-53,02
"BOM DESPACHO - MG";2146271,49;2103023,48;-43248,01;-2,02
"IRAI - RS";449890,26;444795,51;-5094,75;-1,13
"CACHOEIRO DE ITAPEMIRIM - ES";6837627,36;6515277,31;-322350,05;-4,71
"NAO-ME-TOQUE - RS";1051488,32;1048683,28;-2805,04;-0,27
"CLEVELANDIA - PR";1146824,15;1141075,16;-5748,99;-0,50
"ALEGRETE - RS";2840548,19;2664963,16;-175585,03;-6,18
"SOROCABA - SP";23416093,90;23223482,18;-192611,72;-0,82
"RAUL SOARES - MG";1273954,59;1268438,45;-5516,14;-0,43
"IJUI - RS";4594463,64;3702760,58;-891703,06;-19,41
"CACERES - MT";4084708,35;2622941,12;-1461767,23;-35,79
"MAUA - SP";13805539,58;13728654,24;-76885,34;-0,56
"CARUARU - PE";13243059,99;13038311,89;-204748,10;-1,55
"MONTES CLAROS - MG";24114623,07;23764623,07;-350000,00;-1,45
"LIMA DUARTE - MG";880814,73;864696,18;-16118,55;-1,83
"ARACUAI - MG";1779830,76;1728795,47;-51035,29;-2,87
"ILHEUS - BA";11444734,01;10415633,39;-1029100,62;-8,99
"ANDRADAS - MG";1580898,57;1547397,97;-33500,60;-2,12
"BOA VISTA - RR";34685205,65;27581601,06;-7103604,59;-20,48
"ITABUNA - BA";19454377,15;18587181,48;-867195,67;-4,46
"BELFORD ROXO - RJ";14406434,86;14291145,44;-115289,42;-0,80
"CAMPANHA - MG";1327003,10;1316988,40;-10014,70;-0,75
"CHOPINZINHO - PR";2025266,02;2014170,72;-11095,30;-0,55
"BAGE - RS";4013967,89;3724310,40;-289657,49;-7,22
"RIO PARDO - RS";1930621,15;1901705,35;-28915,80;-1,50
"BOM JESUS DO ITABAPOANA - RJ";2208418,81;2103845,62;-104573,19;-4,74
"JACINTO - MG";766871,27;760961,16;-5910,11;-0,77
"TANGUA - RJ";2476167,89;2444344,91;-31822,98;-1,29
"SANTO ANTONIO DA PATRULHA - RS";1415451,64;1395797,92;-19653,72;-1,39
"IPANEMA - MG";1004151,49;996819,23;-7332,26;-0,73
"JACUTINGA - MG";1386501,50;1378402,87;-8098,63;-0,58
"ABRE CAMPO - MG";816865,60;805083,80;-11781,80;-1,44
"ITALVA - RJ";1553653,36;1511137,61;-42515,75;-2,74
"ARCOS - MG";1739252,78;1720600,62;-18652,16;-1,07
"PIUMHI - MG";1997146,21;1976204,72;-20941,49;-1,05
"PORTO VELHO - RO";47947736,62;20759088,50;-27188648,12;-56,70
"CUNHA PORA - SC";581475,27;577751,68;-3723,59;-0,64
"JANAUBA - MG";2765257,82;2639070,28;-126187,54;-4,56
"GENERAL SALGADO - SP";556573,21;552370,35;-4202,86;-0,76
"ITAMBE - BA";1637898,11;1624627,21;-13270,90;-0,81
"FLORIANOPOLIS - SC";68991885,62;15957640,35;-53034245,27;-76,87
"TRES PASSOS - RS";1386969,17;1320853,57;-66115,60;-4,77
"CARLOS CHAGAS - MG";1041413,57;1028836,91;-12576,66;-1,21
"PONTA GROSSA - PR";8433553,83;8227907,36;-205646,47;-2,44
"LIMOEIRO - PE";3126203,10;3091844,24;-34358,86;-1,10
"ILICINEA - MG";1064696,14;1062793,87;-1902,27;-0,18
"SEVERIANO DE ALMEIDA - RS";426438,07;425466,58;-971,49;-0,23
"ITAQUIRAI - MS";1251557,75;1245908,13;-5649,62;-0,45
"SANTANA DO LIVRAMENTO - RS";4763680,67;4725883,37;-37797,30;-0,79
"ARACAJU - SE";79525507,65;45261295,01;-34264212,64;-43,09
"AUGUSTO CORREA - PA";3652129,85;3624189,92;-27939,93;-0,77
"QUEIMADAS - BA";1848692,14;1832094,66;-16597,48;-0,90
"SANTO AMARO - BA";4169863,53;4157504,11;-12359,42;-0,30
"IGREJINHA - RS";1686331,28;1668308,87;-18022,41;-1,07
"ANDRADINA - SP";2381238,14;2316926,66;-64311,48;-2,70
"GUARACIABA - MG";732525,08;728923,30;-3601,78;-0,49
"CABO FRIO - RJ";24486912,12;24281849,69;-205062,43;-0,84
"PIRATINI - RS";888271,88;866107,30;-22164,58;-2,50
"NONOAI - RS";747607,92;723544,02;-24063,90;-3,22
"SAO JOSE DO BELMONTE - PE";1903620,86;1891142,83;-12478,03;-0,66
"PORCIUNCULA - RJ";1818323,19;1806667,42;-11655,77;-0,64
"MURIAE - MG";4346085,46;4191605,90;-154479,56;-3,55
"SANTO ANGELO - RS";2345022,11;2206710,56;-138311,55;-5,90
"MINAS NOVAS - MG";1452438,13;1448277,34;-4160,79;-0,29
"FRANCA - SP";7966634,82;6927849,93;-1038784,89;-13,04
"JEQUIE - BA";10394413,80;10065165,51;-329248,29;-3,17
"CAMBORIU - SC";2749972,51;2716948,78;-33023,73;-1,20
"ESPERA FELIZ - MG";1228051,07;1218866,92;-9184,15;-0,75
"COLATINA - ES";6328487,33;6286471,33;-42016,00;-0,66
"DIVINO - MG";1230106,81;1222667,32;-7439,49;-0,60
"REBOUCAS - PR";909759,17;902968,19;-6790,98;-0,75
"SAO JOAO NEPOMUCENO - MG";1196269,89;1175998,99;-20270,90;-1,69
"ACEGUA - RS";429905,32;427566,68;-2338,64;-0,54
"BUENO BRANDAO - MG";796678,00;789037,45;-7640,55;-0,96
"VISCONDE DO RIO BRANCO - MG";1608081,08;1597970,73;-10110,35;-0,63
"VALENCA - BA";4594976,76;4483272,56;-111704,20;-2,43
"GUAIBA - RS";3831571,66;3786271,56;-45300,10;-1,18
"TORRES - RS";1657833,00;1624377,56;-33455,44;-2,02
"RIO CASCA - MG";867841,96;864168,30;-3673,66;-0,42
"CURITIBA - PR";217212668,40;94345136,53;-122867531,87;-56,57
"MEDIANEIRA - PR";3451999,59;3442211,14;-9788,45;-0,28
"VERANOPOLIS - RS";1700044,99;1430519,99;-269525,00;-15,85
"ARACATUBA - SP";6873966,27;6144134,45;-729831,82;-10,62
"SAQUAREMA - RJ";3091119,73;3085574,76;-5544,97;-0,18
"XIQUE-XIQUE - BA";3188666,33;3181023,93;-7642,40;-0,24
"SANTA BARBARA D'OESTE - SP";6417432,49;6384432,49;-33000,00;-0,51
"CARANGOLA - MG";2301840,37;2106339,06;-195501,31;-8,49
"CACHOEIRINHA - RS";3449069,77;3423245,95;-25823,82;-0,75
"SAO LOURENCO - MG";2022190,87;1860850,84;-161340,03;-7,98
"BORDA DA MATA - MG";1050317,37;1038464,75;-11852,62;-1,13
"NOVA GRANADA - SP";957064,02;927542,70;-29521,32;-3,08
"ARCOVERDE - PE";3866644,32;3773400,68;-93243,64;-2,41
"ARAPONGAS - PR";4645830,09;4590603,05;-55227,04;-1,19
"MEDINA - MG";1303512,25;1281657,60;-21854,65;-1,68
"RANCHARIA - SP";1240103,21;1222100,11;-18003,10;-1,45
"TERESINA - PI";97512592,18;70156997,09;-27355595,09;-28,05
"OLIVEIRA - MG";2401891,12;2374210,19;-27680,93;-1,15
"PORTAO - RS";2001941,89;1974738,57;-27203,32;-1,36
"CAMPO GRANDE - MS";72939789,96;50083353,34;-22856436,62;-31,34
"BICAS - MG";832994,47;828225,34;-4769,13;-0,57
"SAO CRISTOVAO - SE";3303931,15;3294989,31;-8941,84;-0,27
"SILVIANOPOLIS - MG";550295,37;544890,36;-5405,01;-0,98
"TOLEDO - PR";4549367,28;4330694,28;-218673,00;-4,81
"OSASCO - SP";13258987,20;13152458,16;-106529,04;-0,80
"MUNDO NOVO - MS";1009024,98;997201,35;-11823,63;-1,17
"ATIBAIA - SP";3629785,35;3449600,41;-180184,94;-4,96
"TAUBATE - SP";6004731,31;5984319,47;-20411,84;-0,34
"SOBRADINHO - RS";729265,62;716196,57;-13069,05;-1,79
"POPULINA - SP";472752,71;467942,67;-4810,04;-1,02
"INDAIAL - SC";3025409,07;2968638,12;-56770,95;-1,88
"MACAPA - AP";41220073,37;24304076,79;-16915996,58;-41,04
"PALMARES - PE";3684763,44;3617643,96;-67119,48;-1,82
"MARINGA - PR";27213854,35;20421387,71;-6792466,64;-24,96
"SANTO ANDRE - SP";15628880,52;15569524,73;-59355,79;-0,38
"ENCRUZILHADA DO SUL - RS";1251850,15;1234298,46;-17551,69;-1,40
"EUGENOPOLIS - MG";856487,40;852701,93;-3785,47;-0,44
"SAO SEBASTIAO - SP";12020001,07;12015716,28;-4284,79;-0,04
"CARMOPOLIS DE MINAS - MG";1027238,50;1023368,96;-3869,54;-0,38
"ICARA - SC";2001532,63;1987540,37;-13992,26;-0,70
"TAQUARA - RS";1807959,37;1793673,75;-14285,62;-0,79
"PETROLINA - PE";12160414,76;12120592,10;-39822,66;-0,33
"LAGOA DA PRATA - MG";1735478,01;1721294,49;-14183,52;-0,82
"SALVADOR DO SUL - RS";428011,84;426813,47;-1198,37;-0,28
"JEQUITINHONHA - MG";1331045,13;1315124,39;-15920,74;-1,20
"JAU - SP";6918032,08;5531748,84;-1386283,24;-20,04
"ARARUAMA - RJ";4388488,56;4380756,30;-7732,26;-0,18
"VIADUTOS - RS";448308,16;446795,01;-1513,15;-0,34
"RIO PRETO - MG";463015,46;456955,31;-6060,15;-1,31
"MANTENA - MG";1829542,90;1808223,35;-21319,55;-1,17
"ARROIO GRANDE - RS";1116856,85;1113262,68;-3594,17;-0,32
"POUSO ALEGRE - MG";5193553,05;4155448,11;-1038104,94;-19,99
"MIRAI - MG";971282,91;968418,22;-2864,69;-0,29
"CAPAO DA CANOA - RS";1882650,25;1817843,68;-64806,57;-3,44
"ALMENARA - MG";1803649,24;1755867,91;-47781,33;-2,65
"RECIFE - PE";301919685,55;102014777,56;-199904907,99;-66,21
"RIO BRANCO - AC";61145342,70;19992542,71;-41152799,99;-67,30
"FOZ DO IGUACU - PR";17515394,40;17514577,31;-817,09;-0,00
"MACHACALIS - MG";552902,74;541416,22;-11486,52;-2,08
"AREADO - MG";1355436,68;1352700,57;-2736,11;-0,20
"CAMBARA - PR";1228190,20;1222896,47;-5293,73;-0,43
"VITORIA - ES";73193644,18;14379231,72;-58814412,46;-80,35
"SAO PAULO - SP";902150743,66;226365409,74;-675785333,92;-74,91
"SINIMBU - RS";598074,01;596504,79;-1569,22;-0,26
"BARRA - BA";3796491,15;3743595,63;-52895,52;-1,39
"WENCESLAU BRAZ - PR";1261149,32;1257280,03;-3869,29;-0,31
"FREDERICO WESTPHALEN - RS";1724996,41;1715527,39;-9469,02;-0,55
"JACAREZINHO - PR";2306165,11;1717844,27;-588320,84;-25,51
"OURO FINO - MG";1731337,23;1696576,38;-34760,85;-2,01
"MOSTARDAS - RS";647641,77;645248,22;-2393,55;-0,37
"ALEM PARAIBA - MG";1993064,01;1976097,61;-16966,40;-0,85
"MARAU - RS";1636648,42;1627095,48;-9552,94;-0,58
"GUARAPUAVA - PR";5955077,68;5767309,43;-187768,25;-3,15
"UBAITABA - BA";1520012,90;1495444,99;-24567,91;-1,62
"HERCULANDIA - SP";732231,25;716520,15;-15711,10;-2,15
"IRATI - PR";2040849,73;1964122,78;-76726,95;-3,76
"IBIPEBA - BA";1234992,73;1224159,68;-10833,05;-0,88
"RIO AZUL - PR";1257038,54;1251421,18;-5617,36;-0,45
"BATAGUASSU - MS";1514754,12;1512598,06;-2156,06;-0,14
"OLINDA - PE";12789717,88;12290967,88;-498750,00;-3,90
"TAQUARI - RS";1314997,11;1277887,81;-37109,30;-2,82
"SAO JOSE DOS CAMPOS - SP";24814420,46;24448975,32;-365445,14;-1,47
"SAO JOAO DO PARAISO - MG";1157076,09;1138596,96;-18479,13;-1,60
"LONDRINA - PR";28326072,57;27510516,05;-815556,52;-2,88
"ITAJUBA - MG";3384308,79;3317093,45;-67215,34;-1,99
"CACHOEIRA - BA";1951499,89;1913006,36;-38493,53;-1,97
"JABOATAO DOS GUARARAPES - PE";21467540,01;21336413,10;-131126,91;-0,61
"GUARARAPES - SP";1145349,07;1117535,23;-27813,84;-2,43
"CAPIM BRANCO - MG";479185,29;478307,75;-877,54;-0,18
"DIAMANTINA - MG";1981155,97;1826197,10;-154958,87;-7,82
"CAMBE - PR";3597953,04;3512219,74;-85733,30;-2,38
"RIO POMBA - MG";1221615,66;1217811,13;-3804,53;-0,31
"ANGELICA - MS";557567,37;554874,32;-2693,05;-0,48
"MOSSORO - RN";17582272,63;17353667,95;-228604,68;-1,30
"SANTA HELENA - PR";1704140,96;1695890,78;-8250,18;-0,48
"SUZANO - SP";7924647,82;7858714,96;-65932,86;-0,83
"BRAGANCA - PA";6280126,53;5536689,98;-743436,55;-11,84
"PALMEIRA - PR";1604604,72;1600951,52;-3653,20;-0,23
"ITAMARANDIBA - MG";2196310,15;2190565,75;-5744,40;-0,26
"MONTENEGRO - RS";2143790,05;2093763,21;-50026,84;-2,33
"LEOPOLDINA - MG";2141595,83;2040734,84;-100860,99;-4,71
"PARA DE MINAS - MG";2903222,57;2832085,48;-71137,09;-2,45
"ARAXA - MG";3275380,41;3270570,45;-4809,96;-0,15
"SANTA MARIA - RS";5762878,36;5672380,10;-90498,26;-1,57
"MARICA - RJ";15450470,66;15423040,87;-27429,79;-0,18
"CALDAS - MG";765880,99;763494,33;-2386,66;-0,31
"ESTADO - ES";154507056,91;213773594,87;59266537,96;38,36
"ESTADO - DF";35799246,16;118738831,57;82939585,41;231,68
"TURVO - PR";875626,00;872484,94;-3141,06;-0,36
"ESTADO - CE";341002508,39;395801534,71;54799026,32;16,07
"SANTO ANTONIO DA PLATINA - PR";2206230,19;2184644,19;-21586,00;-0,98
"ESTADO - BA";516703522,20;687406378,22;170702856,02;33,04
"ESTADO - AC";157328738,04;198481538,03;41152799,99;26,16
"ESTADO - AM";170395399,87;247465410,59;77070010,72;45,23
"ESTADO - AL";191657564,07;219844267,58;28186703,51;14,71
"ESTADO - AP";158347537,51;175263534,09;16915996,58;10,68
"CRISSIUMAL - RS";849619,99;840236,35;-9383,64;-1,10
"SAPIRANGA - RS";2563897,16;2528039,31;-35857,85;-1,40
"RESTINGA SECA - RS";754950,29;748146,18;-6804,11;-0,90
"CONTAGEM - MG";20943655,00;18385248,60;-2558406,40;-12,22
"VARGINHA - MG";4999987,73;4821626,60;-178361,13;-3,57
"CASCAVEL - PR";7274708,66;7049148,23;-225560,43;-3,10
"NOVO HORIZONTE - SP";1457785,90;1413659,59;-44126,31;-3,03
"MANHUMIRIM - MG";1213868,24;1195765,96;-18102,28;-1,49
"CAMAQUA - RS";2142265,93;2060367,97;-81897,96;-3,82
"PASSA QUATRO - MG";841137,34;828971,89;-12165,45;-1,45
"AGUAS FORMOSAS - MG";1050493,88;1035401,99;-15091,89;-1,44
"BELO HORIZONTE - MG";343401983,56;171320174,43;-172081809,13;-50,11
"GUAPE - MG";1095428,59;1088664,55;-6764,04;-0,62
"SAO PAULO DAS MISSOES - RS";401544,48;400008,44;-1536,04;-0,38
"TARUMIRIM - MG";819460,57;811773,45;-7687,12;-0,94
"TURVO - SC";1626850,74;1623030,49;-3820,25;-0,23
"CACONDE - SP";950898,87;918664,03;-32234,84;-3,39
"MUZAMBINHO - MG";1005648,73;1002655,41;-2993,32;-0,30
"SAO LOURENCO DO SUL - RS";2072888,08;2064732,72;-8155,36;-0,39
"PALMAS - TO";48407941,11;22288577,15;-26119363,96;-53,96
"ESTADO - TO";203043715,56;229219870,99;26176155,43;12,89
"RONDA ALTA - RS";781010,65;767808,66;-13201,99;-1,69
"ESTADO - SP";211325064,07;893016677,86;681691613,79;322,58
"RIO NEGRO - MS";474963,29;471965,90;-2997,39;-0,63
"PAROBE - RS";1916567,88;1877539,12;-39028,76;-2,04
"SAO MARTINHO - RS";409030,14;408156,66;-873,48;-0,21
"ESTADO - RJ";404717544,31;500668788,04;95951243,73;23,71
"ESTADO - RO";132015551,75;159204199,87;27188648,12;20,60
"ESTADO - RN";215993151,74;262816668,62;46823516,88;21,68
"ESTADO - RS";172124803,91;282697381,37;110572577,46;64,24
"ESTADO - RR";114188635,34;121292239,93;7103604,59;6,22
"ESTADO - SE";199293027,53;233566182,01;34273154,48;17,20
"ESTADO - SC";92352912,68;147061022,31;54708109,63;59,24
"PORTEIRINHA - MG";2123513,92;2117477,49;-6036,43;-0,28
"CAMPO LARGO - PR";5057611,65;3981497,33;-1076114,32;-21,28
"ESTADO - PE";329088321,97;530228681,95;201140359,98;61,12
"ESTADO - PI";198489743,02;225845338,11;27355595,09;13,78
"CAMPOS GERAIS - MG";1417677,55;1409545,45;-8132,10;-0,57
"ESTADO - PR";198723811,00;332253917,18;133530106,18;67,19
"CACEQUI - RS";834748,72;816699,28;-18049,44;-2,16
"ESTADO - PB";219505886,47;250527445,17;31021558,70;14,13
"ESTADO - PA";352885880,55;383771777,67;30885897,12;8,75
"PORTO ALEGRE - RS";185728256,27;79686245,89;-106042010,38;-57,10
"RIO NEGRO - PR";2338288,81;2318653,77;-19635,04;-0,84
"SERRO - MG";1108330,89;1104654,19;-3676,70;-0,33
"ESTADO - MA";347424128,19;418389348,76;70965220,57;20,43
"ESTADO - MG";345934542,17;524682507,30;178747965,13;51,67
"MATEUS LEME - MG";1462576,57;1431958,54;-30618,03;-2,09
"ESTADO - MS";73010663,33;95892419,70;22881756,37;31,34
"NITEROI - RJ";31784602,01;29092964,81;-2691637,20;-8,47
"ESTADO - MT";118931248,37;161333828,78;42402580,41;35,65
"PASSOS - MG";4850913,66;4734646,20;-116267,46;-2,40
"URUGUAIANA - RS";3762948,05;3507904,97;-255043,08;-6,78
"ROLANDIA - PR";2874046,43;2841872,62;-32173,81;-1,12
"SAO JOSE - SC";6662408,35;5142410,25;-1519998,10;-22,81
"MONTE APRAZIVEL - SP";932968,03;929205,85;-3762,18;-0,40
"MONSENHOR PAULO - MG";463570,77;460557,64;-3013,13;-0,65
"MIRACEMA - RJ";1834399,59;1798083,16;-36316,43;-1,98
"ARAGUAINA - TO";8643382,00;8586590,53;-56791,47;-0,66
"BOA VISTA DO BURICA - RS";429696,37;428033,75;-1662,62;-0,39
"ESTADO - GO";154904981,56;180624015,78;25719034,22;16,60
"RIO DE JANEIRO - RJ";349741359,98;257129797,06;-92611562,92;-26,48
"RIO GRANDE - RS";8162543,64;7293256,52;-869287,12;-10,65
"CAETE - MG";1797769,50;1758831,34;-38938,16;-2,17
"MURITIBA - BA";2239844,09;2214391,33;-25452,76;-1,14
"NATAL - RN";86173094,16;39626063,44;-46547030,72;-54,02
"PARANAVAI - PR";5182630,43;5148020,46;-34609,97;-0,67
"SAO FRANCISCO DE PAULA - RS";878079,26;870069,33;-8009,93;-0,91
"COMODORO - MT";2006485,90;1994785,11;-11700,79;-0,58
"JUNDIAI - SP";13863402,06;13735515,08;-127886,98;-0,92
"SAO FRANCISCO DE ASSIS - RS";944536,07;931462,40;-13073,67;-1,38
"TANABI - SP";1098485,33;1087933,74;-10551,59;-0,96
"SABARA - MG";6423534,42;6404573,64;-18960,78;-0,30
"PITANGA - PR";1573202,46;1550671,35;-22531,11;-1,43
"VOTUPORANGA - SP";4143120,88;3773882,50;-369238,38;-8,91
"PRESIDENTE PRUDENTE - SP";6403137,85;6336548,02;-66589,83;-1,04
"BARROSO - MG";1127047,13;1111842,54;-15204,59;-1,35
"VALE DO SOL - RS";680340,79;679067,85;-1272,94;-0,19
"SAO FRANCISCO DE ITABAPOANA - RJ";2275056,41;2248453,11;-26603,30;-1,17
"TEUTONIA - RS";1179522,58;1124272,18;-55250,40;-4,68
"BOM JESUS DO GALHO - MG";806212,35;792012,46;-14199,89;-1,76
"PRESIDENTE EPITACIO - SP";1583900,42;1522610,28;-61290,14;-3,87
"SOLEDADE - RS";1252194,00;1241412,33;-10781,67;-0,86
"POCOES - BA";3149683,63;3105161,21;-44522,42;-1,41
"AGUDO - RS";1226315,46;1221765,87;-4549,59;-0,37
"ESTEIO - RS";4649714,62;4647913,26;-1801,36;-0,04
"MOGI DAS CRUZES - SP";13349051,20;13283118,34;-65932,86;-0,49
"BOA ESPERANCA - MG";1842110,69;1834654,76;-7455,93;-0,40
"LAGOA VERMELHA - RS";1098596,20;1061738,35;-36857,85;-3,35
"ITAU DE MINAS - MG";1295544,61;1290830,51;-4714,10;-0,36
"MACEIO - AL";84151346,60;55964643,09;-28186703,51;-33,50
"MANAUS - AM";127120165,82;50050155,10;-77070010,72;-60,63
"SALVADOR - BA";271429716,38;103447912,24;-167981804,14;-61,89
"CAMBUCI - RJ";1192813,92;1180089,88;-12724,04;-1,07
"GRAO MOGOL - MG";1333151,47;1327460,48;-5690,99;-0,43
"VITORIA DE SANTO ANTAO - PE";6529490,83;6481837,68;-47653,15;-0,73
"XAXIM - SC";1291410,04;1273675,37;-17734,67;-1,37
"CARAVELAS - BA";2181229,19;2165630,61;-15598,58;-0,72
"GUANHAES - MG";1453807,62;1415879,11;-37928,51;-2,61
"JACAREI - SP";11923058,93;11908884,53;-14174,40;-0,12
"TURMALINA - MG";1055858,98;1047941,06;-7917,92;-0,75
"ITAGUAJE - PR";529544,03;526329,93;-3214,10;-0,61
"JOSE BONIFACIO - SP";1409713,99;1381251,26;-28462,73;-2,02
"PRUDENTOPOLIS - PR";2654022,78;2650213,52;-3809,26;-0,14
"PARNAMIRIM - RN";10022108,95;9974227,47;-47881,48;-0,48
"JUAZEIRO - BA";16695711,32;16676449,35;-19261,97;-0,12
"ROSARIO DO SUL - RS";1403216,34;1344215,87;-59000,47;-4,20
"CAMAMU - BA";2327645,32;2324829,74;-2815,58;-0,12
"CORNELIO PROCOPIO - PR";2422405,04;2409450,31;-12954,73;-0,53
"SEABRA - BA";2560152,18;2537560,45;-22591,73;-0,88
"SINOP - MT";4154698,20;4054521,72;-100176,48;-2,41
"TENENTE PORTELA - RS";813586,75;773243,01;-40343,74;-4,96
"CONCEICAO DO RIO VERDE - MG";632979,92;627425,11;-5554,81;-0,88
"URAI - PR";692098,30;685920,78;-6177,52;-0,89
"ITAPIRANGA - SC";815943,98;791143,17;-24800,81;-3,04
"GOIANIA - GO";104205355,41;78486321,19;-25719034,22;-24,68
"SANTO AUGUSTO - RS";705753,99;694616,66;-11137,33;-1,58
"CASTRO ALVES - BA";1974241,85;1916074,00;-58167,85;-2,95
"PAVAO - MG";505042,64;502041,13;-3001,51;-0,59
"SAO SEPE - RS";1108475,89;1075416,82;-33059,07;-2,98
"SANTO ANTONIO DO MONTE - MG";1289012,88;1278393,12;-10619,76;-0,82
