"Mun";"entrada/marco/201606.zip";"entrada/abril/201606.zip";"Diff";"Percent"
"ILHEUS - BA";17713046,46;17677632,46;-35414,00;-0,20
"ANDRADAS - MG";2105095,59;2065642,53;-39453,06;-1,87
"BOA VISTA - RR";66288326,27;53481933,46;-12806392,81;-19,32
"CAMPANHA - MG";1130577,12;1123862,51;-6714,61;-0,59
"BAGE - RS";5429535,56;5099509,92;-330025,64;-6,08
"SAO JERONIMO - RS";1447600,71;1298132,25;-149468,46;-10,33
"VILA VELHA - ES";17256851,42;15730139,48;-1526711,94;-8,85
"ESPLANADA - BA";15897373,84;15871223,34;-26150,50;-0,16
"CHAVANTES - SP";996519,23;991471,97;-5047,26;-0,51
"VITORIA DA CONQUISTA - BA";25361870,56;24774020,56;-587850,00;-2,32
"ABRE CAMPO - MG";1128762,77;1115261,04;-13501,73;-1,20
"ARCOS - MG";2828178,30;2808172,87;-20005,43;-0,71
"PIUMHI - MG";2229852,28;2202479,38;-27372,90;-1,23
"PORTO VELHO - RO";57672523,46;33376404,10;-24296119,36;-42,13
"FLORIANOPOLIS - SC";70035240,74;19592683,75;-50442556,99;-72,02
"TRES PASSOS - RS";2399611,60;2243042,91;-156568,69;-6,52
"PONTA GROSSA - PR";15866428,89;14239517,76;-1626911,13;-10,25
"LIMOEIRO - PE";5501684,20;5467325,34;-34358,86;-0,62
"ITAQUIRAI - MS";1954479,86;1948305,05;-6174,81;-0,32
"TUPANCIRETA - RS";1827376,25;1807153,55;-20222,70;-1,11
"SANTANA DO LIVRAMENTO - RS";4551462,86;4335882,96;-215579,90;-4,74
"ARACAJU - SE";65255472,52;41208048,13;-24047424,39;-36,85
"SANTO AMARO - BA";6786460,56;6770554,77;-15905,79;-0,23
"ANDRADINA - SP";2972617,32;2884313,86;-88303,46;-2,97
"PIRATINI - RS";1265130,48;1249636,12;-15494,36;-1,22
"NONOAI - RS";1128645,56;1122018,72;-6626,84;-0,59
"CANDIDO GODOI - RS";777733,70;774497,98;-3235,72;-0,42
"MURIAE - MG";10747723,50;10592467,19;-155256,31;-1,44
"SANTO ANGELO - RS";3902192,88;3682068,73;-220124,15;-5,64
"CONCEICAO DO COITE - BA";5436166,28;5360244,38;-75921,90;-1,40
"FRANCA - SP";9197310,08;8158525,19;-1038784,89;-11,29
"JEQUIE - BA";12853541,13;12513964,68;-339576,45;-2,64
"ESPERA FELIZ - MG";2138490,88;2126439,71;-12051,17;-0,56
"COLATINA - ES";9461921,60;9419905,60;-42016,00;-0,44
"REBOUCAS - PR";1575916,92;1565617,91;-10299,01;-0,65
"ACEGUA - RS";579313,08;574305,26;-5007,82;-0,86
"BUENO BRANDAO - MG";920911,84;913058,88;-7852,96;-0,85
"SANTO ANTONIO DE JESUS - BA";6992172,27;6950665,14;-41507,13;-0,59
"VISCONDE DO RIO BRANCO - MG";2373389,26;2309518,70;-63870,56;-2,69
"VALENCA - BA";7855142,31;7624078,44;-231063,87;-2,94
"TORRES - RS";2196265,75;2162810,31;-33455,44;-1,52
"CURITIBA - PR";225499032,06;111047453,24;-114451578,82;-50,75
"GUACUI - ES";3420750,17;3386846,10;-33904,07;-0,99
"ARACATUBA - SP";9246189,33;8249591,11;-996598,22;-10,78
"DIVINOLANDIA - SP";882279,97;817067,01;-65212,96;-7,39
"SANTA BARBARA D'OESTE - SP";7544935,64;7511935,64;-33000,00;-0,44
"CARANGOLA - MG";2257672,39;2057772,34;-199900,05;-8,85
"CACHOEIRINHA - RS";4659447,44;4583179,99;-76267,45;-1,64
"NOVA GRANADA - SP";1472571,42;1448563,42;-24008,00;-1,63
"ARCOVERDE - PE";6401884,65;6346150,70;-55733,95;-0,87
"ARAPONGAS - PR";7414163,06;7351637,02;-62526,04;-0,84
"MEDINA - MG";1485315,68;1467699,56;-17616,12;-1,19
"TERESINA - PI";120356445,16;86847108,63;-33509336,53;-27,84
"OLIVEIRA - MG";2786994,38;2759313,45;-27680,93;-0,99
"PORTAO - RS";1762431,22;1750997,56;-11433,66;-0,65
"CAMPO GRANDE - MS";82891446,86;59097207,58;-23794239,28;-28,71
"CACADOR - SC";3505930,55;3464855,60;-41074,95;-1,17
"NEPOMUCENO - MG";1857724,96;1848061,84;-9663,12;-0,52
"SAO CRISTOVAO - SE";4389395,32;4380453,48;-8941,84;-0,20
"CAMANDUCAIA - MG";1689235,10;1683318,94;-5916,16;-0,35
"TOLEDO - PR";6242729,75;6053155,61;-189574,14;-3,04
"OSASCO - SP";13668307,53;13519307,53;-149000,00;-1,09
"MUNDO NOVO - MS";1850646,25;1838568,17;-12078,08;-0,65
"SOBRADINHO - RS";1385779,30;1372710,25;-13069,05;-0,94
"MACAPA - AP";42931388,73;34559976,01;-8371412,72;-19,50
"PALMARES - PE";4970079,99;4767815,02;-202264,97;-4,07
"ENCRUZILHADA DO SUL - RS";1660178,23;1652618,22;-7560,01;-0,46
"SAO MATEUS DO SUL - PR";2486414,95;2477924,87;-8490,08;-0,34
"ARVOREZINHA - RS";813571,47;808705,51;-4865,96;-0,60
"EUGENOPOLIS - MG";1066674,36;1062888,89;-3785,47;-0,35
"SAO SEBASTIAO - SP";9220912,42;9216627,64;-4284,78;-0,05
"CARMOPOLIS DE MINAS - MG";1427134,11;1420163,41;-6970,70;-0,49
"LAGOA DA PRATA - MG";2791850,35;2767276,93;-24573,42;-0,88
"JEQUITINHONHA - MG";2235207,66;2214030,71;-21176,95;-0,95
"JAU - SP";14024302,18;12511984,71;-1512317,47;-10,78
"MIGUEL CALMON - BA";3050365,19;2853482,96;-196882,23;-6,45
"MANTENA - MG";1966785,29;1945465,74;-21319,55;-1,08
"ARROIO GRANDE - RS";1267457,93;1263863,76;-3594,17;-0,28
"CAPAO DA CANOA - RS";2758146,30;2693339,73;-64806,57;-2,35
"ALMENARA - MG";2390635,30;2334405,31;-56229,99;-2,35
"RECIFE - PE";204382608,54;125977948,98;-78404659,56;-38,36
"RIO BRANCO - AC";49773504,65;29741845,80;-20031658,85;-40,25
"JABOTICABA - RS";586129,45;577229,67;-8899,78;-1,52
"FOZ DO IGUACU - PR";18302971,66;17746043,41;-556928,25;-3,04
"MACHACALIS - MG";760466,55;748980,03;-11486,52;-1,51
"AREADO - MG";1424866,64;1422130,53;-2736,11;-0,19
"CAMBARA - PR";1960724,45;1955634,99;-5089,46;-0,26
"VITORIA - ES";72620745,57;24588295,32;-48032450,25;-66,14
"SAO PAULO - SP";714991037,12;264165590,92;-450825446,20;-63,05
"SINIMBU - RS";1434515,30;1430788,94;-3726,36;-0,26
"BARRA - BA";5661279,81;5608384,29;-52895,52;-0,93
"WENCESLAU BRAZ - PR";1574494,24;1563699,70;-10794,54;-0,69
"FREDERICO WESTPHALEN - RS";1690422,22;1670540,22;-19882,00;-1,18
"OURO FINO - MG";1924585,51;1885051,14;-39534,37;-2,05
"ALEM PARAIBA - MG";2278698,81;2233216,33;-45482,48;-2,00
"MARAU - RS";2732610,28;2723057,34;-9552,94;-0,35
"GUARAPUAVA - PR";9094141,13;8954902,06;-139239,07;-1,53
"IRATI - PR";2853877,65;2750095,45;-103782,20;-3,64
"IBIPEBA - BA";2365686,29;2354853,24;-10833,05;-0,46
"SAO JOSE DOS CAMPOS - SP";24072028,05;23493905,12;-578122,93;-2,40
"SAO JOAO DO PARAISO - MG";1684088,04;1665608,91;-18479,13;-1,10
"PEDRO OSORIO - RS";655690,94;652403,84;-3287,10;-0,50
"LONDRINA - PR";34251263,20;32751263,20;-1500000,00;-4,38
"JABOATAO DOS GUARARAPES - PE";27753562,44;27544461,90;-209100,54;-0,75
"DIAMANTINA - MG";2706501,59;2590229,26;-116272,33;-4,30
"VERA CRUZ - RS";2306093,75;2285101,46;-20992,29;-0,91
"CAMBE - PR";5230846,70;5204375,43;-26471,27;-0,51
"RIO POMBA - MG";1464505,88;1463310,52;-1195,36;-0,08
"SUMARE - SP";8007178,21;7971029,89;-36148,32;-0,45
"ANGELICA - MS";794870,32;792177,27;-2693,05;-0,34
"PAULISTA - PE";12007251,25;11857373,87;-149877,38;-1,25
"MOSSORO - RN";18493371,43;17641136,16;-852235,27;-4,61
"SUZANO - SP";8982498,03;8952828,74;-29669,29;-0,33
"BRAGANCA - PA";10500762,30;9720066,85;-780695,45;-7,43
"MONTENEGRO - RS";3449938,27;3395786,11;-54152,16;-1,57
"CAMPINA GRANDE - PB";35005911,93;34754646,69;-251265,24;-0,72
"LEOPOLDINA - MG";3325571,22;3170405,44;-155165,78;-4,67
"ARAXA - MG";5369991,70;5365181,74;-4809,96;-0,09
"SANTA MARIA - RS";8496660,88;8464941,88;-31719,00;-0,37
"CALDAS - MG";1280543,87;1276353,92;-4189,95;-0,33
"ESTADO - ES";181144193,23;231555156,10;50410962,87;27,83
"ATALEIA - MG";1129452,28;1124521,06;-4931,22;-0,44
"ESTADO - DF";459691999,64;535625727,04;75933727,40;16,52
"ESTADO - CE";487926484,74;600418761,54;112492276,80;23,06
"ESTADO - BA";726174385,80;854404936,95;128230551,15;17,66
"ESTADO - AC";218587536,13;238619194,98;20031658,85;9,16
"ESTADO - AM";229665258,98;283778481,17;54113222,19;23,56
"ESTADO - AL";268115616,68;324674797,60;56559180,92;21,10
"ESTADO - AP";219645375,39;228016788,11;8371412,72;3,81
"CRISSIUMAL - RS";1601337,88;1587367,28;-13970,60;-0,87
"SAPIRANGA - RS";6158277,72;6122419,87;-35857,85;-0,58
"OSORIO - RS";3633578,74;3516800,04;-116778,70;-3,21
"CONTAGEM - MG";25166510,46;22866510,46;-2300000,00;-9,14
"VARGINHA - MG";6463603,94;6239783,33;-223820,61;-3,46
"CASCAVEL - PR";14115815,69;13615815,69;-500000,00;-3,54
"MANHUMIRIM - MG";1592062,97;1542322,17;-49740,80;-3,12
"CAMAQUA - RS";3162696,07;3044926,77;-117769,30;-3,72
"PASSA QUATRO - MG";3730439,97;3718546,20;-11893,77;-0,32
"AGUAS FORMOSAS - MG";1823643,71;1805069,03;-18574,68;-1,02
"DOURADOS - MS";14060154,37;13863579,87;-196574,50;-1,40
"BELO HORIZONTE - MG";297594326,45;186367992,85;-111226333,60;-37,38
"GUAPE - MG";1702461,05;1695711,27;-6749,78;-0,40
"ALVORADA - RS";6609270,59;6587345,81;-21924,78;-0,33
"SAO PAULO DAS MISSOES - RS";687650,76;686114,72;-1536,04;-0,22
"CACONDE - SP";1820780,88;1790959,75;-29821,13;-1,64
"SAO LOURENCO DO SUL - RS";2631862,04;2626540,66;-5321,38;-0,20
"PALMAS - TO";62982870,63;31656073,16;-31326797,47;-49,74
"ESTADO - TO";280526776,32;311853573,79;31326797,47;11,17
"RONDA ALTA - RS";1097824,43;1083210,03;-14614,40;-1,33
"ESTADO - SP";271130924,38;732576354,27;461445429,89;170,19
"PAROBE - RS";3307966,17;3252611,47;-55354,70;-1,67
"SAO MARTINHO - RS";764485,54;762533,49;-1952,05;-0,26
"ESTADO - RJ";302061669,83;392112554,44;90050884,61;29,81
"ESTADO - RO";194329979,71;218626099,07;24296119,36;12,50
"ESTADO - RN";273579063,95;296227678,91;22648614,96;8,28
"ESTADO - RS";269464029,35;353174472,27;83710442,92;31,07
"ESTADO - RR";157501528,12;170307920,93;12806392,81;8,13
"ESTADO - SE";260984633,78;285041000,01;24056366,23;9,22
"ESTADO - SC";134651012,57;186636156,66;51985144,09;38,61
"CAMPO LARGO - PR";6530966,82;4804898,74;-1726068,08;-26,43
"ESTADO - PE";458710983,72;537951680,25;79240696,53;17,27
"ESTADO - PI";281666647,48;315205984,01;33539336,53;11,91
"CAMPOS GERAIS - MG";2006485,77;1994142,65;-12343,12;-0,62
"ESTADO - PR";327466917,60;448711789,84;121244872,24;37,03
"CACEQUI - RS";1074059,19;1056009,75;-18049,44;-1,68
"ESTADO - PB";309057683,91;327141605,77;18083921,86;5,85
"ESTADO - PA";567518840,30;609592946,75;42074106,45;7,41
"PORTO ALEGRE - RS";161873891,55;84917167,84;-76956723,71;-47,54
"RIO NEGRO - PR";2709714,06;2697056,38;-12657,68;-0,47
"ESTADO - MA";519400917,87;561704805,35;42303887,48;8,14
"ESTADO - MG";531493032,78;648957703,65;117464670,87;22,10
"ESTADO - MS";119853414,21;143865173,93;24011759,72;20,03
"IPATINGA - MG";17349422,43;17949422,43;600000,00;3,46
"ESTADO - MT";268396048,33;298710427,13;30314378,80;11,29
"PASSOS - MG";4690117,74;4630117,74;-60000,00;-1,28
"URUGUAIANA - RS";5447643,14;4970472,83;-477170,31;-8,76
"ROLANDIA - PR";3649175,01;3617001,20;-32173,81;-0,88
"SAO JOSE - SC";8749989,10;7249989,10;-1500000,00;-17,14
"MONTE APRAZIVEL - SP";1686116,70;1668934,97;-17181,73;-1,02
"PALMA - MG";703816,82;700041,84;-3774,98;-0,54
"BOA VISTA DO BURICA - RS";1100253,87;1098455,74;-1798,13;-0,16
"ESTADO - GO";245796686,15;262359791,73;16563105,58;6,74
"RIO DE JANEIRO - RJ";304856135,96;214805251,35;-90050884,61;-29,54
"RIO GRANDE - RS";8762494,81;7574144,53;-1188350,28;-13,56
"TELEMACO BORBA - PR";4023216,47;3913216,47;-110000,00;-2,73
"CAETE - MG";2579449,41;2532286,38;-47163,03;-1,83
"NATAL - RN";67434451,26;45741886,63;-21692564,63;-32,17
"PARANAVAI - PR";4982437,26;4929585,77;-52851,49;-1,06
"SAO FRANCISCO DE PAULA - RS";1428907,91;1396805,82;-32102,09;-2,25
"JUNDIAI - SP";13916062,28;13832205,96;-83856,32;-0,60
"SAO FRANCISCO DE ASSIS - RS";1791027,34;1762130,99;-28896,35;-1,61
"TANABI - SP";1469483,17;1458931,58;-10551,59;-0,72
"VOTUPORANGA - SP";7940894,08;7436655,70;-504238,38;-6,35
"PRESIDENTE PRUDENTE - SP";7254229,38;7203647,55;-50581,83;-0,70
"BARROSO - MG";2041856,16;2021104,35;-20751,81;-1,02
"VALE DO SOL - RS";958102,22;954857,47;-3244,75;-0,34
"SEGREDO - RS";822056,75;817068,74;-4988,01;-0,61
"TEUTONIA - RS";2058289,56;1958840,74;-99448,82;-4,83
"FAXINAL DO SOTURNO - RS";661558,80;629272,11;-32286,69;-4,88
"BOM JESUS DO GALHO - MG";1897488,98;1228852,40;-668636,58;-35,24
"CAMPINAS - SP";70960394,85;67376518,96;-3583875,89;-5,05
"PRESIDENTE EPITACIO - SP";2792337,92;2726516,59;-65821,33;-2,36
"SOLEDADE - RS";2642518,02;2578788,61;-63729,41;-2,41
"ITAPICURU - BA";3386293,70;3370213,47;-16080,23;-0,47
"POCOES - BA";5346568,52;5302046,10;-44522,42;-0,83
"AGUDO - RS";1217698,81;1213149,22;-4549,59;-0,37
"MORADA NOVA DE MINAS - MG";1860183,11;1855542,51;-4640,60;-0,25
"FONTOURA XAVIER - RS";1578997,52;1577396,01;-1601,51;-0,10
"MOGI DAS CRUZES - SP";15228833,98;15199164,69;-29669,29;-0,19
"LAGOA VERMELHA - RS";1745464,55;1702137,09;-43327,46;-2,48
"ITAU DE MINAS - MG";1528917,54;1524620,77;-4296,77;-0,28
"MACEIO - AL";128513258,44;71954077,52;-56559180,92;-44,01
"MANAUS - AM";123850017,56;69736795,37;-54113222,19;-43,69
"SALVADOR - BA";261130524,26;135932662,59;-125197861,67;-47,94
"GRAO MOGOL - MG";1384555,00;1371787,19;-12767,81;-0,92
"TURMALINA - MG";1507272,47;1499354,55;-7917,92;-0,53
"JOSE BONIFACIO - SP";1887887,02;1852578,50;-35308,52;-1,87
"PRUDENTOPOLIS - PR";2974211,74;2969685,72;-4526,02;-0,15
"PARNAMIRIM - RN";15088795,11;14984980,05;-103815,06;-0,69
"ROSARIO DO SUL - RS";2127952,88;2059130,19;-68822,69;-3,23
"MONDAI - SC";1128480,38;1126968,23;-1512,15;-0,13
"TENENTE PORTELA - RS";1763720,61;1624680,60;-139040,01;-7,88
"CONCEICAO DO RIO VERDE - MG";1390504,00;1385839,85;-4664,15;-0,34
"NOVA MODICA - MG";810381,94;621991,57;-188390,37;-23,25
"GOIANIA - GO";107090323,46;90527217,88;-16563105,58;-15,47
"SANTO AUGUSTO - RS";1234868,55;1196331,13;-38537,42;-3,12
"SIMOES FILHO - BA";10555799,35;9275799,35;-1280000,00;-12,13
"CASTRO ALVES - BA";3228680,83;3170512,98;-58167,85;-1,80
"SANTO ANTONIO DO MONTE - MG";3171036,79;3160417,03;-10619,76;-0,33
